passenger_id,age,nationality,loyalty_tier,lifetime_flights,lifetime_spend_usd,preferred_cabin,churn_risk_score,digital_checkin,app_user,account_age_years,avg_booking_lead_days,last_flight_days_ago
PAX017135,44,US,Platinum,71,45361.26,Economy,0.01,1,1,9.3,4,122
PAX017136,31,FR,Silver,14,8295.49,Economy,0.127,1,0,4.6,37,146
PAX017137,40,US,Silver,15,7479.95,Economy,0.062,0,0,5.4,26,175
PAX017138,34,IN,Silver,7,11549.85,Economy,0.159,0,1,9.0,39,109
PAX017139,32,US,Silver,12,9151.78,Economy,0.038,0,1,3.3,17,97
PAX017140,46,US,Platinum,41,71940.91,Business,0.034,0,0,8.5,12,54
PAX017141,39,IN,Blue,2,2498.98,Economy,0.504,1,1,3.9,58,116
PAX017142,34,QA,Blue,3,2455.79,Economy,0.344,0,0,2.1,4,170
PAX017143,24,AU,Blue,3,2836.13,Economy,0.312,1,0,7.0,72,54
PAX017144,21,US,Blue,4,3053.06,Economy,0.381,0,1,10.0,25,32
PAX017145,47,US,Blue,3,2342.8,Economy,0.246,1,1,3.5,13,39
PAX017146,18,QA,Blue,3,3589.5,Economy,0.304,1,1,8.9,87,129
PAX017147,34,DE,Silver,8,5746.48,Economy,0.177,1,0,1.4,18,132
PAX017148,33,AU,Blue,2,3204.27,Economy,0.367,1,0,11.1,23,75
PAX017149,32,GB,Blue,3,2765.92,Economy,0.307,0,0,4.5,1,128
PAX017150,22,AE,Blue,4,1979.99,Business,0.383,1,0,1.4,32,79
PAX017151,37,US,Gold,16,18361.97,Economy,0.017,1,1,6.8,16,1
PAX017152,42,QA,Blue,3,2784.56,Economy,0.376,1,0,11.5,30,13
PAX017153,39,AU,Gold,18,17950.18,Business,0.122,1,1,3.9,31,199
PAX017154,44,EG,Blue,2,3230.13,Business,0.565,0,1,11.7,24,34
PAX017155,44,QA,Silver,12,8412.4,Business,0.239,0,1,5.3,62,190
PAX017156,27,GB,Platinum,37,52233.1,Economy,0.019,1,1,2.5,53,114
PAX017157,41,QA,Blue,2,3178.8,Economy,0.47,0,0,7.4,45,100
PAX017158,26,FR,Blue,2,2317.57,Economy,0.335,1,1,9.8,34,166
PAX017159,51,US,Blue,4,3365.52,Economy,0.351,0,0,0.7,12,39
PAX017160,18,GB,Blue,3,2551.42,Economy,0.408,1,0,11.7,56,5
PAX017161,18,AE,Blue,1,1887.33,Economy,0.466,0,1,10.2,34,171
PAX017162,30,DE,Blue,1,3184.52,First,0.432,1,1,6.0,44,39
PAX017163,54,SG,Blue,3,3110.46,Economy,0.346,1,1,7.2,45,120
PAX017164,18,SG,Blue,3,3025.5,Business,0.361,1,0,11.1,60,59
PAX017165,31,QA,Silver,12,12847.5,Economy,0.194,1,1,4.3,39,211
PAX017166,41,GB,Blue,4,3458.71,Business,0.369,1,1,9.6,4,118
PAX017167,27,TH,Silver,9,9468.33,Business,0.15,1,1,6.5,36,101
PAX017168,31,AU,Blue,1,4313.54,Business,0.392,0,0,8.7,28,94
PAX017169,37,US,Blue,2,3106.6,Business,0.422,1,1,3.0,28,15
PAX017170,21,GB,Blue,4,3759.39,Economy,0.355,0,0,11.7,49,27
PAX017171,50,FR,Blue,3,3079.38,Economy,0.403,1,0,5.3,29,71
PAX017172,51,JP,Silver,15,8663.45,First,0.178,0,1,3.1,46,13
PAX017173,39,US,Gold,33,24679.78,Economy,0.174,1,0,0.5,51,77
PAX017174,40,US,Silver,14,7803.99,Economy,0.204,1,1,8.7,48,152
PAX017175,26,IN,Silver,8,10540.8,Economy,0.242,1,1,5.3,8,83
PAX017176,32,US,Silver,4,9590.25,Business,0.19,0,0,11.2,42,97
PAX017177,35,QA,Blue,2,2333.47,Economy,0.441,1,1,11.2,19,1
PAX017178,32,QA,Silver,8,7338.89,Economy,0.19,1,1,10.0,30,119
PAX017179,30,JP,Platinum,59,66691.23,Economy,0.089,1,1,10.6,12,109
PAX017180,42,DE,Silver,9,12507.94,Economy,0.267,1,1,6.5,16,153
PAX017181,21,QA,Blue,3,2331.59,Economy,0.217,0,1,7.6,29,19
PAX017182,24,FR,Blue,2,2748.01,Economy,0.451,1,0,3.7,45,116
PAX017183,28,GB,Blue,2,2028.92,Economy,0.37,1,1,4.9,27,46
PAX017184,34,QA,Blue,3,3149.82,Economy,0.327,0,0,2.4,24,130
PAX017185,37,US,Blue,4,2160.8,Economy,0.261,1,0,11.5,42,83
PAX017186,50,TH,Blue,3,2936.92,Economy,0.282,0,1,3.0,46,47
PAX017187,27,JP,Blue,1,2580.59,Economy,0.456,1,0,6.3,15,85
PAX017188,28,GB,Blue,1,3281.39,Economy,0.454,0,0,6.4,33,92
PAX017189,24,US,Platinum,76,54673.69,Economy,0.031,1,1,5.5,35,194
PAX017190,33,AE,Blue,2,2713.67,Economy,0.465,0,1,10.2,17,65
PAX017191,55,QA,Blue,4,2327.91,Economy,0.29,1,1,9.9,53,34
PAX017192,35,GB,Blue,2,3094.15,Economy,0.449,0,1,2.8,10,57
PAX017193,28,QA,Blue,3,2158.21,Economy,0.26,1,1,4.9,29,76
PAX017194,20,IN,Blue,3,3520.99,Economy,0.254,1,0,11.0,6,184
PAX017195,18,TH,Blue,2,2396.39,Business,0.519,1,1,11.9,53,78
PAX017196,37,QA,Gold,28,30522.2,First,0.06,1,1,6.8,36,185
PAX017197,48,AU,Gold,14,30160.14,Business,0.012,0,1,5.8,40,80
PAX017198,42,SG,Blue,3,3104.6,Economy,0.329,1,0,5.0,6,93
PAX017199,42,EG,Silver,12,10025.6,Economy,0.149,1,0,1.5,29,181
PAX017200,26,FR,Silver,5,7528.62,Business,0.118,1,1,6.7,31,143
PAX017201,24,DE,Silver,11,5005.63,Business,0.21,1,1,0.5,32,83
PAX017202,39,QA,Blue,1,3606.87,Economy,0.489,1,1,8.2,10,91
PAX017203,52,IN,Platinum,61,78364.93,Business,0.028,1,1,3.1,24,49
PAX017204,25,EG,Blue,3,1735.33,Economy,0.39,1,1,3.0,48,128
PAX017205,18,SG,Silver,13,8036.28,First,0.17,1,0,0.7,6,20
PAX017206,36,SG,Platinum,47,82632.96,First,0.021,1,1,2.0,1,107
PAX017207,28,DE,Blue,3,2965.15,Business,0.346,1,1,7.8,24,145
PAX017208,34,FR,Blue,3,727.15,Economy,0.448,0,1,6.9,23,45
PAX017209,29,US,Silver,14,8810.03,Economy,0.107,0,1,5.3,1,137
PAX017210,42,TH,Platinum,58,89310.04,Business,0.101,1,1,5.5,49,197
PAX017211,45,DE,Gold,24,23565.73,Business,0.15,1,1,1.8,25,27
PAX017212,31,IN,Blue,2,1661.48,Economy,0.479,1,0,3.0,19,82
PAX017213,33,DE,Silver,10,8721.59,Economy,0.211,1,1,3.3,44,69
PAX017214,31,EG,Silver,12,7914.71,Economy,0.203,1,1,6.6,41,102
PAX017215,40,US,Gold,32,23888.47,Economy,0.067,1,1,5.0,71,58
PAX017216,35,AE,Blue,3,2425.95,Economy,0.321,1,0,8.4,46,1
PAX017217,32,GB,Platinum,42,53758.25,Economy,0.01,1,1,8.6,14,140
PAX017218,21,DE,Blue,3,3424.15,Business,0.459,1,0,8.4,33,95
PAX017219,47,GB,Silver,14,7571.21,Economy,0.096,1,0,5.0,46,70
PAX017220,27,FR,Blue,3,2554.29,Economy,0.27,0,0,2.4,30,70
PAX017221,39,DE,Silver,6,8519.7,Economy,0.246,1,1,11.8,14,58
PAX017222,29,AU,Blue,2,3323.08,Economy,0.34,1,1,7.0,39,141
PAX017223,47,EG,Silver,8,8260.16,Economy,0.165,1,1,6.8,30,34
PAX017224,46,DE,Platinum,35,68836.18,Economy,0.01,0,1,1.2,1,82
PAX017225,25,JP,Blue,3,2628.19,Economy,0.415,1,0,6.0,21,1
PAX017226,30,GB,Blue,3,2665.68,Economy,0.327,1,1,1.9,38,78
PAX017227,35,AE,Blue,2,2812.19,Economy,0.419,1,1,8.3,33,113
PAX017228,42,IN,Platinum,68,58572.86,Economy,0.01,1,1,4.8,48,85
PAX017229,24,US,Blue,2,2965.43,Economy,0.504,1,1,2.5,46,181
PAX017230,38,QA,Blue,2,3319.61,Economy,0.4,0,0,10.0,43,50
PAX017231,43,GB,Blue,3,3236.36,Economy,0.376,1,1,3.9,51,100
PAX017232,42,AE,Blue,3,2099.11,Economy,0.332,0,1,7.4,25,1
PAX017233,27,AE,Blue,2,3179.47,Economy,0.41,1,1,3.9,8,137
PAX017234,21,US,Silver,12,10406.14,Economy,0.276,0,1,7.2,1,31
PAX017235,28,QA,Blue,2,3340.11,Business,0.398,1,0,1.7,16,17
PAX017236,35,JP,Blue,3,2747.57,Business,0.408,1,0,3.6,38,73
PAX017237,44,DE,Blue,3,2094.26,Economy,0.393,1,1,9.7,45,28
PAX017238,42,SG,Blue,1,2567.09,Business,0.455,1,0,9.0,41,43
PAX017239,34,JP,Silver,18,8590.17,Business,0.11,1,0,0.8,30,92
PAX017240,45,DE,Gold,22,19334.27,Economy,0.039,1,1,3.0,13,104
PAX017241,33,US,Gold,25,21860.32,Economy,0.103,1,1,9.4,54,60
PAX017242,43,QA,Silver,9,7267.6,Economy,0.2,1,1,3.5,25,142
PAX017243,51,FR,Blue,2,3113.65,Business,0.426,1,1,1.5,16,7
PAX017244,46,QA,Blue,4,2881.84,Business,0.247,1,0,8.5,24,77
PAX017245,33,TH,Silver,9,10755.16,Economy,0.154,1,0,7.3,1,182
PAX017246,40,IN,Gold,13,21715.49,Business,0.01,1,1,9.7,9,55
PAX017247,26,DE,Blue,1,2628.43,Business,0.387,1,1,6.7,68,186
PAX017248,44,QA,Gold,19,21101.72,Economy,0.023,1,1,5.7,16,129
PAX017249,21,DE,Silver,11,9473.35,Economy,0.273,0,1,9.8,26,96
PAX017250,44,SG,Blue,2,2733.04,Economy,0.468,1,1,1.5,33,41
PAX017251,31,IN,Gold,36,21071.5,First,0.137,0,1,11.3,44,72
PAX017252,18,GB,Blue,2,2066.54,Economy,0.452,1,0,8.1,36,61
PAX017253,24,GB,Blue,1,2727.44,Economy,0.453,0,0,4.2,23,96
PAX017254,41,GB,Silver,15,5078.42,Economy,0.155,0,1,11.3,12,51
PAX017255,38,GB,Blue,3,3065.1,Economy,0.487,0,0,6.0,58,66
PAX017256,34,FR,Blue,3,3151.31,Economy,0.404,1,1,11.8,47,167
PAX017257,39,FR,Gold,45,32650.92,Economy,0.123,0,1,7.7,46,62
PAX017258,36,AE,Blue,1,2002.5,Economy,0.345,0,0,9.1,24,100
PAX017259,29,GB,Blue,3,2266.33,Economy,0.363,0,0,2.1,24,98
PAX017260,27,QA,Blue,2,2927.65,Economy,0.346,1,1,4.3,20,59
PAX017261,35,AE,Gold,22,20875.93,Economy,0.103,1,1,1.9,37,90
PAX017262,38,FR,Blue,2,1973.29,Economy,0.498,0,1,7.1,50,123
PAX017263,25,EG,Blue,3,1585.51,Economy,0.348,1,1,6.4,50,76
PAX017264,31,SG,Blue,3,1431.29,Business,0.39,1,1,11.9,7,1
PAX017265,41,QA,Blue,3,2010.06,Economy,0.426,0,1,10.8,24,187
PAX017266,36,DE,Platinum,78,68488.07,Business,0.025,1,1,7.7,32,41
PAX017267,18,TH,Blue,4,3015.5,Economy,0.431,1,0,0.9,41,84
PAX017268,30,US,Blue,5,2251.24,Economy,0.416,1,1,1.2,12,56
PAX017269,47,AU,Gold,40,25116.06,Economy,0.029,1,1,5.7,34,118
PAX017270,18,IN,Silver,11,8243.8,Economy,0.27,1,1,8.5,22,98
PAX017271,18,IN,Blue,3,3145.31,Economy,0.335,0,1,4.3,13,1
PAX017272,29,SG,Silver,11,9057.67,Business,0.099,1,1,7.1,47,189
PAX017273,32,FR,Blue,2,1542.6,Economy,0.4,0,1,4.1,1,61
PAX017274,31,SG,Blue,4,2565.73,Business,0.322,0,0,2.5,18,92
PAX017275,24,SG,Blue,2,2384.03,Economy,0.484,1,0,5.1,3,147
PAX017276,38,GB,Blue,4,1726.19,Economy,0.428,1,1,5.8,48,87
PAX017277,37,JP,Silver,8,5788.74,First,0.112,0,1,2.0,23,1
PAX017278,43,IN,Silver,14,8905.66,Economy,0.219,1,1,11.0,43,10
PAX017279,37,IN,Silver,11,5410.4,Economy,0.072,1,1,4.0,47,1
PAX017280,48,IN,Blue,2,1956.58,Economy,0.384,1,1,9.7,32,243
PAX017281,25,SG,Blue,3,3250.08,Business,0.306,1,1,8.9,45,68
PAX017282,18,FR,Silver,8,7532.74,Economy,0.201,1,1,1.3,31,1
PAX017283,29,QA,Platinum,75,85632.05,Economy,0.123,1,1,8.7,48,119
PAX017284,45,EG,Blue,2,1762.98,Economy,0.406,1,1,6.3,36,2
PAX017285,39,QA,Blue,3,2416.62,Economy,0.241,1,1,11.3,67,60
PAX017286,33,US,Blue,1,2919.47,Economy,0.531,0,1,4.6,31,2
PAX017287,28,JP,Blue,2,2401.01,Business,0.487,1,1,2.7,34,84
PAX017288,22,AE,Gold,21,29100.87,Economy,0.115,1,1,1.0,16,126
PAX017289,25,QA,Blue,1,2157.72,Economy,0.58,1,1,11.6,52,64
PAX017290,51,IN,Blue,1,3082.49,Business,0.406,0,0,2.6,26,31
PAX017291,49,FR,Silver,9,7964.27,Economy,0.126,0,1,2.7,41,61
PAX017292,32,DE,Blue,1,2075.89,Economy,0.4,0,0,6.1,22,110
PAX017293,45,TH,Silver,5,10048.91,Economy,0.255,1,0,3.2,31,37
PAX017294,18,AU,Silver,13,5743.57,Business,0.225,0,0,1.8,11,9
PAX017295,31,EG,Blue,2,2250.43,Economy,0.428,0,1,7.6,26,113
PAX017296,47,EG,Gold,16,30232.44,Business,0.01,1,1,5.3,42,199
PAX017297,38,SG,Blue,3,3116.67,Economy,0.477,1,0,0.9,30,217
PAX017298,41,SG,Blue,4,2203.82,Economy,0.423,1,0,1.7,32,59
PAX017299,50,US,Silver,8,10794.83,Business,0.1,1,1,6.0,42,66
PAX017300,30,EG,Gold,24,23026.5,Economy,0.11,0,1,3.1,5,145
PAX017301,22,JP,Silver,13,6049.21,Economy,0.189,1,1,5.9,11,30
PAX017302,40,QA,Gold,14,22960.04,Economy,0.12,0,1,6.1,37,48
PAX017303,36,US,Silver,11,10509.03,Business,0.154,1,1,7.1,59,31
PAX017304,32,GB,Platinum,36,63844.3,Economy,0.066,1,1,9.0,23,98
PAX017305,20,TH,Blue,2,2503.51,Economy,0.524,1,1,5.9,1,1
PAX017306,25,JP,Silver,10,5608.05,Economy,0.118,1,0,0.7,21,31
PAX017307,28,SG,Blue,1,2738.41,Economy,0.483,0,0,5.9,71,77
PAX017308,21,TH,Silver,11,8871.85,Economy,0.186,0,0,9.9,16,108
PAX017309,25,EG,Blue,3,3533.81,Economy,0.322,0,0,11.8,15,121
PAX017310,31,DE,Blue,4,1707.68,Business,0.37,0,1,9.6,37,107
PAX017311,33,GB,Blue,1,3240.01,Economy,0.473,1,1,10.2,43,57
PAX017312,18,IN,Blue,3,2812.69,Business,0.296,1,1,3.1,8,63
PAX017313,46,AU,Gold,21,21126.2,Business,0.122,1,0,11.7,33,38
PAX017314,40,AE,Platinum,28,82582.38,Economy,0.054,1,1,3.4,11,146
PAX017315,29,IN,Blue,3,1895.94,Economy,0.379,1,1,11.6,39,96
PAX017316,20,US,Gold,29,19250.78,Business,0.103,1,1,9.6,53,33
PAX017317,38,IN,Silver,6,9896.49,Economy,0.167,1,0,7.1,18,112
PAX017318,32,US,Platinum,55,47624.2,Economy,0.01,1,1,3.3,58,36
PAX017319,29,IN,Silver,12,5975.75,Economy,0.189,1,1,7.0,42,23
PAX017320,39,US,Silver,7,9813.88,First,0.192,0,0,8.4,62,89
PAX017321,31,IN,Platinum,33,63781.41,Economy,0.126,1,1,4.0,10,85
PAX017322,24,AE,Blue,1,2601.09,Business,0.395,0,0,7.8,2,1
PAX017323,40,AE,Blue,3,3215.39,Economy,0.352,1,1,5.0,41,173
PAX017324,20,QA,Silver,7,8260.73,Economy,0.17,1,0,8.5,47,59
PAX017325,53,US,Blue,4,3450.99,Economy,0.294,1,0,10.7,2,34
PAX017326,43,QA,Blue,2,3635.3,Business,0.5,1,1,3.2,6,94
PAX017327,25,IN,Silver,13,5808.03,Economy,0.265,1,1,1.2,35,236
PAX017328,41,QA,Gold,34,22797.62,Economy,0.022,0,1,3.5,51,200
PAX017329,18,QA,Silver,6,6194.51,Economy,0.13,1,1,2.8,36,65
PAX017330,40,IN,Blue,3,2606.1,Economy,0.408,0,0,10.0,59,91
PAX017331,49,AE,Gold,30,22854.94,Business,0.01,1,1,2.6,38,106
PAX017332,32,DE,Silver,12,7166.22,Economy,0.161,1,1,5.9,48,64
PAX017333,40,DE,Blue,2,3029.4,Economy,0.395,0,0,5.0,53,54
PAX017334,39,QA,Gold,31,24701.1,Economy,0.052,1,1,7.6,51,193
PAX017335,29,TH,Blue,3,3895.85,Business,0.259,1,1,11.1,30,111
PAX017336,23,GB,Blue,1,3402.31,Economy,0.398,1,1,11.7,49,99
PAX017337,24,JP,Silver,14,9753.37,Economy,0.183,0,1,2.0,68,88
PAX017338,23,QA,Blue,2,2742.87,Economy,0.492,0,1,6.4,40,76
PAX017339,32,IN,Silver,12,5655.28,Economy,0.257,1,0,9.9,30,100
PAX017340,23,FR,Silver,10,9229.01,Business,0.129,0,1,8.4,26,26
PAX017341,38,US,Gold,20,14597.86,Economy,0.133,1,1,4.9,38,173
PAX017342,34,GB,Blue,3,3100.03,Economy,0.333,1,1,10.4,27,67
PAX017343,30,DE,Blue,3,3179.13,Economy,0.309,0,0,8.5,22,71
PAX017344,24,FR,Blue,3,1778.45,Economy,0.313,1,0,7.3,13,33
PAX017345,30,AE,Platinum,56,80951.39,Economy,0.01,1,1,3.6,1,58
PAX017346,44,US,Gold,24,22394.94,First,0.107,0,0,6.1,24,94
PAX017347,56,IN,Gold,35,22219.24,Economy,0.01,0,1,11.7,27,55
PAX017348,25,AU,Blue,3,3815.75,Economy,0.39,0,0,2.8,44,106
PAX017349,36,EG,Gold,35,23553.63,Economy,0.01,1,1,8.0,37,1
PAX017350,37,IN,Gold,22,22307.34,Economy,0.154,1,1,7.2,25,36
PAX017351,18,QA,Gold,28,25007.16,Business,0.096,1,0,1.8,32,197
PAX017352,43,US,Blue,3,3061.51,Economy,0.376,1,1,2.7,45,1
PAX017353,20,AE,Silver,17,6295.43,Economy,0.146,1,1,3.8,1,138
PAX017354,34,SG,Silver,14,10063.52,Economy,0.191,1,0,2.7,34,15
PAX017355,27,DE,Blue,2,1993.13,Economy,0.473,1,0,8.4,66,129
PAX017356,27,US,Blue,3,3385.62,Economy,0.331,1,0,4.6,29,1
PAX017357,32,GB,Blue,2,4344.77,Business,0.472,1,0,8.0,59,192
PAX017358,36,FR,Blue,4,2023.76,Economy,0.35,1,0,1.8,35,29
PAX017359,24,QA,Blue,1,2344.32,Economy,0.499,0,1,10.3,22,33
PAX017360,31,US,Blue,4,5003.0,Economy,0.316,1,1,6.0,30,1
PAX017361,41,EG,Gold,34,15920.81,First,0.028,0,1,5.6,24,135
PAX017362,39,US,Blue,1,3368.86,Business,0.411,0,0,11.0,37,154
PAX017363,25,TH,Blue,3,2987.4,Economy,0.37,1,1,8.7,71,161
PAX017364,37,FR,Silver,10,5410.53,Business,0.175,1,1,6.8,59,53
PAX017365,20,TH,Silver,12,8139.84,Economy,0.288,0,1,9.2,64,95
PAX017366,37,US,Blue,3,2301.06,Economy,0.294,0,1,3.1,46,106
PAX017367,46,AE,Platinum,58,63964.47,Economy,0.01,1,0,7.8,50,82
PAX017368,38,AE,Gold,21,28495.41,Economy,0.049,1,1,3.3,3,1
PAX017369,46,FR,Gold,38,16839.21,Economy,0.01,1,1,8.5,37,90
PAX017370,35,QA,Silver,8,11164.28,Economy,0.137,1,0,2.4,27,35
PAX017371,49,IN,Blue,4,3226.05,Economy,0.333,0,1,8.4,34,170
PAX017372,19,US,Blue,1,3125.71,Economy,0.51,0,0,4.1,43,63
PAX017373,47,GB,Silver,8,9740.83,Economy,0.158,1,1,3.2,51,130
PAX017374,20,EG,Silver,11,11984.49,Economy,0.221,1,0,1.4,11,124
PAX017375,25,SG,Gold,24,24081.56,Economy,0.126,1,0,7.5,1,19
PAX017376,31,IN,Blue,2,3084.83,Economy,0.559,1,1,1.6,6,102
PAX017377,18,US,Blue,3,2719.44,Economy,0.478,1,1,10.6,46,85
PAX017378,18,AU,Blue,3,3067.37,Economy,0.333,0,1,6.2,36,31
PAX017379,48,AU,Platinum,70,43264.52,Economy,0.012,1,1,11.0,24,57
PAX017380,27,AU,Platinum,63,45692.52,Economy,0.01,1,1,3.6,31,50
PAX017381,40,US,Blue,3,2757.7,Economy,0.347,0,1,6.0,21,127
PAX017382,46,SG,Silver,14,6050.22,Economy,0.051,0,1,1.6,22,25
PAX017383,36,US,Gold,29,21302.06,Business,0.17,0,1,4.2,6,54
PAX017384,53,GB,Blue,3,3892.13,Economy,0.257,1,0,10.7,10,71
PAX017385,20,AU,Blue,2,2035.73,Economy,0.451,1,0,5.4,48,206
PAX017386,26,QA,Silver,17,8653.62,Economy,0.119,1,1,7.9,11,130
PAX017387,24,DE,Blue,3,5050.66,Economy,0.329,0,1,10.8,36,119
PAX017388,51,IN,Gold,25,21378.12,Economy,0.01,1,1,6.8,60,74
PAX017389,34,IN,Silver,8,8550.78,Economy,0.108,1,0,2.9,33,109
PAX017390,40,SG,Silver,10,6138.96,Economy,0.211,1,1,6.8,44,110
PAX017391,50,JP,Gold,46,22896.93,Economy,0.019,1,0,6.2,28,75
PAX017392,33,QA,Silver,15,9493.39,Economy,0.216,0,0,0.6,10,77
PAX017393,43,IN,Platinum,66,54148.94,Business,0.01,1,1,4.7,15,144
PAX017394,45,US,Platinum,65,57724.49,Business,0.087,1,1,11.8,25,68
PAX017395,31,QA,Blue,2,2700.39,Economy,0.447,1,1,7.3,45,47
PAX017396,34,GB,Gold,22,22271.29,First,0.061,1,0,8.4,55,55
PAX017397,38,AU,Gold,36,31300.07,Economy,0.092,1,1,9.0,56,73
PAX017398,37,GB,Blue,4,2377.27,Business,0.35,0,1,12.0,48,157
PAX017399,32,FR,Silver,10,8281.39,Economy,0.13,1,1,9.1,6,200
PAX017400,25,US,Blue,4,2051.12,Economy,0.361,0,0,3.5,43,135
PAX017401,31,IN,Silver,17,11321.89,Economy,0.162,1,0,9.7,32,130
PAX017402,43,AE,Blue,3,3847.51,Economy,0.352,1,1,8.9,32,1
PAX017403,51,JP,Blue,3,1903.25,Economy,0.37,1,0,7.5,47,166
PAX017404,35,JP,Silver,13,7157.19,Business,0.19,1,0,4.7,1,38
PAX017405,21,SG,Gold,21,22098.78,Economy,0.095,0,1,1.2,50,1
PAX017406,37,IN,Blue,3,2370.45,Economy,0.422,0,1,7.3,39,76
PAX017407,47,JP,Silver,14,7864.05,Economy,0.077,1,1,4.5,40,141
PAX017408,27,DE,Silver,7,7022.42,Economy,0.158,1,1,6.8,47,80
PAX017409,37,FR,Blue,3,3870.42,Economy,0.396,1,1,5.3,68,258
PAX017410,30,QA,Blue,2,2499.21,Economy,0.498,1,1,11.5,19,38
PAX017411,36,DE,Gold,40,17705.08,Economy,0.077,1,1,9.3,37,88
PAX017412,44,US,Blue,2,1814.89,Economy,0.556,1,1,9.2,15,111
PAX017413,47,QA,Silver,12,9678.46,Business,0.113,0,1,6.3,38,171
PAX017414,34,QA,Gold,28,23612.71,Economy,0.076,1,1,10.3,63,8
PAX017415,33,QA,Silver,12,5612.99,Economy,0.213,1,1,0.6,29,82
PAX017416,18,AU,Blue,2,3360.72,Economy,0.415,1,1,3.3,15,138
PAX017417,48,FR,Silver,17,7275.6,Economy,0.16,0,0,6.7,1,44
PAX017418,28,FR,Blue,3,3511.21,First,0.394,0,1,3.8,11,117
PAX017419,34,GB,Blue,2,3347.81,First,0.467,1,1,1.3,22,75
PAX017420,32,EG,Silver,14,15822.8,Economy,0.108,0,0,10.5,27,1
PAX017421,37,DE,Blue,3,3057.74,Economy,0.34,1,0,7.3,13,36
PAX017422,42,SG,Platinum,66,68049.63,Economy,0.01,1,1,4.1,31,128
PAX017423,41,QA,Platinum,53,65765.32,Economy,0.062,1,1,7.0,62,220
PAX017424,26,EG,Platinum,54,50541.15,Economy,0.01,1,1,9.9,24,79
PAX017425,38,GB,Silver,14,10572.6,Economy,0.208,0,1,7.6,40,78
PAX017426,30,JP,Blue,2,3339.19,Economy,0.473,0,1,5.0,25,128
PAX017427,23,FR,Silver,13,7478.47,Economy,0.18,0,0,9.8,35,120
PAX017428,28,US,Blue,3,1978.83,Economy,0.32,1,1,7.1,65,1
PAX017429,39,IN,Silver,10,11315.43,Economy,0.183,0,1,5.1,44,97
PAX017430,24,DE,Gold,24,19811.62,Business,0.05,0,1,1.2,26,150
PAX017431,20,DE,Gold,16,12273.65,Economy,0.11,1,1,0.6,52,37
PAX017432,42,FR,Silver,10,7410.44,Business,0.223,0,1,10.3,57,106
PAX017433,18,EG,Blue,3,3281.39,Economy,0.341,1,0,1.8,50,32
PAX017434,23,TH,Blue,4,2858.02,Economy,0.383,1,0,7.7,16,91
PAX017435,31,GB,Platinum,51,76042.73,Economy,0.042,1,1,9.9,51,118
PAX017436,18,QA,Blue,2,1786.57,Economy,0.385,0,1,11.9,24,24
PAX017437,49,JP,Platinum,85,75862.77,Business,0.01,1,0,4.9,35,115
PAX017438,38,SG,Blue,3,3193.46,Business,0.411,1,0,10.9,28,48
PAX017439,52,AU,Platinum,72,88191.65,Economy,0.01,1,1,4.7,67,139
PAX017440,18,AU,Silver,15,6351.09,Economy,0.152,0,1,3.5,25,20
PAX017441,33,QA,Silver,13,7620.25,Economy,0.057,1,0,9.2,53,113
PAX017442,22,QA,Blue,3,2973.94,Economy,0.308,1,0,7.1,20,25
PAX017443,30,GB,Platinum,49,84447.69,Economy,0.099,0,1,5.0,30,177
PAX017444,30,TH,Silver,15,10445.25,Economy,0.248,1,1,7.5,58,53
PAX017445,39,JP,Blue,3,3194.65,Business,0.311,1,1,6.2,20,77
PAX017446,26,TH,Platinum,45,86085.34,Business,0.01,1,1,9.8,12,113
PAX017447,44,FR,Blue,3,2827.59,Economy,0.336,1,1,8.5,20,119
PAX017448,30,GB,Blue,2,2263.04,Economy,0.483,1,0,2.6,37,34
PAX017449,31,QA,Blue,3,3441.64,Economy,0.345,1,0,1.9,34,147
PAX017450,38,SG,Gold,21,27054.82,Business,0.172,0,1,10.4,30,62
PAX017451,31,QA,Blue,2,3070.8,Economy,0.414,1,0,5.1,50,152
PAX017452,46,IN,Gold,18,24248.65,First,0.01,0,1,5.1,54,81
PAX017453,46,AU,Blue,2,3777.53,Economy,0.404,1,1,2.5,49,51
PAX017454,33,US,Silver,11,11751.68,Economy,0.186,1,0,10.4,59,111
PAX017455,29,US,Blue,1,2234.05,Economy,0.429,0,1,5.7,23,135
PAX017456,26,FR,Blue,2,2868.02,Business,0.529,1,1,5.3,30,54
PAX017457,34,US,Blue,1,4021.72,First,0.537,1,1,8.2,37,60
PAX017458,32,DE,Blue,1,3096.84,Economy,0.461,1,1,6.9,53,1
PAX017459,25,QA,Platinum,47,76636.02,Business,0.014,1,1,10.2,36,218
PAX017460,33,EG,Blue,4,4271.54,Economy,0.44,1,1,7.9,21,121
PAX017461,18,DE,Silver,16,9401.92,Economy,0.099,1,0,5.9,13,20
PAX017462,60,SG,Gold,26,18805.67,Economy,0.01,1,1,0.6,36,1
PAX017463,41,QA,Blue,3,2523.4,Economy,0.355,0,0,2.8,46,195
PAX017464,44,AE,Blue,1,3981.32,Economy,0.55,1,0,2.6,14,59
PAX017465,41,FR,Platinum,43,55473.09,Economy,0.086,1,0,1.0,72,136
PAX017466,30,AE,Blue,3,4198.94,Economy,0.38,1,1,12.0,16,5
PAX017467,39,QA,Blue,2,3221.09,First,0.492,0,1,4.1,18,1
