flight_id,flight_date,month,route,aircraft_type,scheduled_duration_min,departure_delay_min,arrival_delay_min,on_time_delivery,load_factor,pax_capacity,pax_boarded,fuel_efficiency_lp100km,technical_delay,catering_issue
QA339,2024-04-16,4,DOH-SYD,A350-900,780,1.0,2.1,1,0.839,400,336,4.57,0,0
QA290,2024-06-24,6,DOH-DXB,A320neo,60,27.2,21.3,0,0.848,180,153,5.32,0,0
QA258,2024-01-16,1,DOH-SIN,B777-300ER,390,18.2,13.5,1,0.792,280,222,4.96,0,0
QA327,2024-03-22,3,DOH-BKK,A350-900,360,4.2,3.7,1,0.83,290,241,4.33,0,0
QA443,2024-03-27,3,DOH-CAI,A320neo,150,11.9,7.1,1,0.895,160,143,4.9,0,0
QA555,2024-10-24,10,DOH-LHR,A350-900,420,8.7,8.1,1,0.928,310,288,4.17,0,0
QA503,2024-12-20,12,DOH-SIN,A350-900,390,6.7,8.3,1,0.879,280,246,3.91,0,0
QA207,2024-03-12,3,DOH-BOM,B777-300ER,180,4.8,0.0,1,0.906,175,159,4.97,0,0
QA672,2024-12-29,12,DOH-DXB,A320neo,60,0.0,1.3,1,0.888,180,160,4.97,0,0
QA569,2024-10-23,10,DOH-LHR,A350-900,420,9.0,7.8,1,0.78,310,242,5.53,0,0
QA552,2024-02-27,2,DOH-NRT,B777-300ER,480,7.4,6.7,1,0.906,280,254,4.42,0,0
QA230,2024-05-13,5,DOH-SIN,B777-300ER,390,4.0,6.9,1,0.923,280,258,4.72,0,0
QA355,2024-01-13,1,DOH-NRT,A350-900,480,0.9,0.4,1,0.893,280,250,4.27,1,0
QA184,2024-02-24,2,DOH-JFK,A350-900,510,0.0,3.1,1,0.879,290,255,4.31,0,0
QA814,2024-06-19,6,DOH-CDG,A350-900,390,20.3,19.1,0,1.0,300,300,4.65,0,0
QA407,2024-04-30,4,DOH-BKK,B777-300ER,360,2.3,6.7,1,0.911,290,264,3.64,0,0
QA759,2024-11-03,11,DOH-SIN,A350-900,390,17.8,16.6,0,0.747,280,209,4.5,0,0
QA525,2024-05-22,5,DOH-SIN,B777-300ER,390,0.0,2.8,1,0.883,280,247,4.58,0,0
QA458,2024-10-16,10,DOH-CAI,A320neo,150,17.6,18.1,0,0.95,160,152,4.73,0,0
QA547,2024-02-26,2,DOH-BOM,A320neo,180,0.0,0.0,1,0.949,175,166,4.5,0,0
QA386,2024-03-26,3,DOH-DXB,A321neo,60,0.0,0.0,1,0.765,180,138,5.0,0,0
QA350,2024-10-17,10,DOH-CAI,A321neo,150,7.0,4.7,1,0.869,160,139,4.79,0,0
QA189,2024-03-27,3,DOH-DXB,A320neo,60,0.0,4.2,1,0.817,180,147,4.92,0,0
QA112,2024-06-24,6,DOH-SYD,A380-800,780,15.3,16.5,0,0.939,400,376,3.94,0,0
QA338,2024-05-16,5,DOH-BKK,B777-300ER,360,0.0,2.8,1,0.906,290,263,4.71,0,0
QA554,2024-04-14,4,DOH-LHR,A350-900,420,0.6,0.0,1,0.912,310,283,4.67,1,0
QA798,2024-12-01,12,DOH-CDG,A380-800,390,6.8,5.3,1,0.86,300,258,4.98,1,0
QA311,2024-12-26,12,DOH-DXB,A321neo,60,19.3,20.2,0,0.845,180,152,4.3,0,0
QA562,2024-12-01,12,DOH-CDG,A350-900,390,5.9,4.2,1,0.96,300,288,4.85,0,0
QA280,2024-05-28,5,DOH-CAI,A320neo,150,0.0,2.5,1,0.78,160,125,4.99,0,0
QA277,2024-08-16,8,DOH-LHR,A380-800,420,1.0,3.0,1,0.825,310,256,5.31,0,0
QA590,2024-10-20,10,DOH-BKK,A350-900,360,14.4,13.4,1,0.822,290,238,4.77,0,0
QA617,2024-01-25,1,DOH-BOM,B777-300ER,180,20.5,19.7,0,0.849,175,149,4.42,0,0
QA810,2024-10-23,10,DOH-SIN,A350-900,390,11.6,15.8,0,0.944,280,264,4.05,0,0
QA815,2024-10-19,10,DOH-BKK,B777-300ER,360,4.3,3.8,1,0.872,290,253,4.41,0,0
QA186,2024-08-30,8,DOH-LHR,A350-900,420,1.7,0.0,1,1.0,310,310,4.15,0,0
QA158,2024-05-14,5,DOH-NRT,A350-900,480,0.0,0.0,1,0.867,280,243,4.98,0,0
QA986,2024-03-21,3,DOH-DXB,A320neo,60,5.0,10.6,1,0.726,180,131,4.37,0,0
QA699,2024-12-17,12,DOH-LHR,A350-900,420,4.1,0.0,1,0.863,310,268,4.73,0,0
QA178,2024-01-01,1,DOH-BOM,B777-300ER,180,0.0,2.6,1,0.809,175,142,4.6,0,0
QA714,2024-07-20,7,DOH-NRT,B777-300ER,480,2.4,4.8,1,0.947,280,265,3.99,0,0
QA318,2024-04-19,4,DOH-LHR,A350-900,420,6.8,7.4,1,0.878,310,272,3.9,0,0
QA566,2024-04-15,4,DOH-JFK,B777-300ER,510,9.2,1.1,1,0.812,290,235,4.85,0,0
QA604,2024-07-20,7,DOH-DXB,A321neo,60,18.4,15.6,0,0.811,180,146,4.9,0,0
QA867,2024-02-19,2,DOH-CAI,A321neo,150,27.0,19.8,0,0.722,160,116,5.11,0,0
QA834,2024-04-15,4,DOH-DXB,A320neo,60,10.0,1.4,1,0.885,180,159,5.18,0,0
QA708,2024-06-30,6,DOH-SYD,A380-800,780,32.9,27.1,0,0.948,400,379,4.66,0,0
QA214,2024-05-08,5,DOH-LHR,A380-800,420,18.6,17.3,0,0.819,310,254,4.2,0,0
QA375,2024-06-29,6,DOH-BKK,A350-900,360,9.2,9.9,1,0.919,290,267,4.92,0,0
QA122,2024-12-13,12,DOH-BKK,A350-900,360,25.7,22.3,0,0.881,290,255,4.48,0,0
QA872,2024-02-14,2,DOH-CAI,A320neo,150,12.7,12.4,1,0.991,160,159,4.79,0,0
QA305,2024-04-03,4,DOH-JFK,A350-900,510,1.8,0.0,1,0.796,290,231,3.95,0,0
QA413,2024-05-29,5,DOH-CAI,A320neo,150,6.7,0.0,1,0.882,160,141,4.19,0,0
QA771,2024-03-04,3,DOH-SIN,B777-300ER,390,2.1,0.0,1,0.894,280,250,5.33,0,0
QA228,2024-01-05,1,DOH-DXB,A321neo,60,14.1,14.7,1,0.736,180,132,5.4,0,0
QA210,2024-08-31,8,DOH-JFK,A350-900,510,5.2,2.4,1,0.985,290,286,4.58,0,0
QA928,2024-03-19,3,DOH-BKK,A350-900,360,40.0,35.3,0,0.89,290,258,5.43,0,0
QA575,2024-05-21,5,DOH-BOM,A320neo,180,11.2,2.8,1,0.958,175,168,3.84,0,0
QA217,2024-02-28,2,DOH-SYD,A350-900,780,4.9,1.3,1,0.92,400,368,4.89,0,0
QA384,2024-09-23,9,DOH-JFK,B777-300ER,510,0.0,1.8,1,0.84,290,244,4.07,0,0
QA516,2024-12-28,12,DOH-BOM,A320neo,180,0.0,1.0,1,0.941,175,165,5.47,1,0
QA614,2024-07-11,7,DOH-JFK,A350-900,510,2.8,2.8,1,0.971,290,282,4.55,0,0
QA581,2024-01-30,1,DOH-BKK,A350-900,360,2.9,0.0,1,0.782,290,227,4.43,0,0
QA601,2024-02-28,2,DOH-BOM,B777-300ER,180,9.2,7.0,1,0.891,175,156,5.19,0,0
QA808,2024-07-01,7,DOH-LHR,A380-800,420,25.7,24.3,0,0.89,310,276,4.33,0,0
QA319,2024-03-20,3,DOH-LHR,A380-800,420,4.8,4.7,1,0.867,310,269,4.12,0,0
QA687,2024-09-20,9,DOH-SIN,A350-900,390,6.6,8.1,1,0.917,280,257,4.48,0,0
QA399,2024-10-06,10,DOH-LHR,A350-900,420,0.0,0.0,1,0.865,310,268,4.04,0,0
QA563,2024-11-19,11,DOH-JFK,A350-900,510,22.4,18.2,0,0.975,290,283,4.51,0,0
QA253,2024-06-25,6,DOH-NRT,B777-300ER,480,11.9,12.9,1,0.899,280,252,4.29,0,0
QA820,2024-04-21,4,DOH-CDG,A380-800,390,0.0,2.2,1,0.742,300,223,4.9,0,0
QA330,2024-12-18,12,DOH-SIN,B777-300ER,390,15.6,19.9,0,0.958,280,268,4.28,0,0
QA200,2024-03-04,3,DOH-CDG,A350-900,390,9.9,5.2,1,0.83,300,249,5.25,0,0
QA655,2024-12-11,12,DOH-SYD,A350-900,780,11.5,11.4,1,0.858,400,343,4.32,0,0
QA504,2024-09-16,9,DOH-CAI,A320neo,150,45.2,38.5,0,0.827,160,132,4.57,0,0
QA539,2024-09-27,9,DOH-LHR,A380-800,420,21.4,17.6,0,0.814,310,252,4.45,0,0
QA360,2024-08-18,8,DOH-BOM,A320neo,180,6.5,5.9,1,0.752,175,132,4.5,0,0
QA364,2024-01-02,1,DOH-JFK,B777-300ER,510,17.2,11.5,1,0.901,290,261,4.44,0,0
QA710,2024-11-28,11,DOH-DXB,A320neo,60,6.4,5.3,1,0.906,180,163,4.31,0,0
QA813,2024-06-03,6,DOH-LHR,A380-800,420,8.1,4.7,1,0.863,310,268,4.83,0,0
QA482,2024-05-19,5,DOH-JFK,A350-900,510,15.9,12.2,1,0.897,290,260,4.82,0,0
QA797,2024-04-17,4,DOH-JFK,A350-900,510,7.5,10.8,1,0.849,290,246,4.6,0,0
QA857,2024-10-19,10,DOH-DXB,A321neo,60,19.3,20.6,0,0.812,180,146,5.21,0,0
QA420,2024-09-13,9,DOH-NRT,B777-300ER,480,5.5,0.0,1,0.816,280,228,4.62,0,0
QA130,2024-12-26,12,DOH-SIN,A350-900,390,23.8,17.8,0,0.901,280,252,3.61,0,0
QA762,2024-08-31,8,DOH-NRT,B777-300ER,480,7.4,4.8,1,0.856,280,240,3.95,0,0
QA174,2024-02-24,2,DOH-LHR,A350-900,420,6.0,7.9,1,0.909,310,282,3.91,0,0
QA177,2024-04-28,4,DOH-LHR,A380-800,420,14.9,11.6,1,0.769,310,238,4.78,0,0
QA305,2024-08-24,8,DOH-LHR,A350-900,420,9.7,6.8,1,1.0,310,310,5.1,0,0
QA215,2024-01-26,1,DOH-JFK,A350-900,510,0.0,1.1,1,0.886,290,257,4.66,0,0
QA285,2024-06-28,6,DOH-LHR,A350-900,420,8.5,1.6,1,1.0,310,310,4.16,0,0
QA934,2024-12-10,12,DOH-SYD,A380-800,780,45.7,40.3,0,0.783,400,313,4.06,0,0
QA178,2024-03-18,3,DOH-SIN,B777-300ER,390,15.0,11.9,1,0.787,280,220,4.45,0,0
QA364,2024-03-12,3,DOH-CAI,A320neo,150,17.8,11.3,1,0.88,160,141,5.14,0,0
QA750,2024-04-26,4,DOH-LHR,A350-900,420,5.0,5.1,1,0.899,310,279,4.43,0,0
QA268,2024-09-13,9,DOH-JFK,B777-300ER,510,0.0,3.7,1,0.878,290,255,4.9,0,0
QA400,2024-04-10,4,DOH-DXB,A320neo,60,45.2,35.6,0,0.852,180,153,4.67,0,0
QA155,2024-08-16,8,DOH-SYD,A380-800,780,12.0,14.2,1,0.907,400,363,4.57,0,0
QA727,2024-03-26,3,DOH-BOM,B777-300ER,180,0.2,3.7,1,0.813,175,142,5.11,0,0
QA537,2024-09-26,9,DOH-NRT,A350-900,480,0.0,0.0,1,0.872,280,244,4.97,0,0
QA799,2024-09-04,9,DOH-SIN,A350-900,390,13.1,15.7,0,0.841,280,235,4.92,0,0
QA246,2024-11-18,11,DOH-SIN,A350-900,390,12.4,13.3,1,0.933,280,261,4.78,0,0
QA218,2024-07-27,7,DOH-BOM,B777-300ER,180,0.0,0.1,1,0.83,175,145,4.82,0,0
QA585,2024-10-05,10,DOH-LHR,A380-800,420,12.7,13.0,1,0.788,310,244,4.79,0,0
QA982,2024-07-26,7,DOH-DXB,A321neo,60,49.7,45.7,0,0.885,180,159,5.16,0,0
QA287,2024-08-20,8,DOH-JFK,B777-300ER,510,22.8,15.9,0,0.98,290,284,4.35,0,0
QA449,2024-05-25,5,DOH-LHR,A380-800,420,0.0,1.4,1,0.793,310,246,3.86,0,0
QA460,2024-12-19,12,DOH-LHR,A350-900,420,2.2,0.0,1,1.0,310,310,3.95,0,0
QA223,2024-11-28,11,DOH-CAI,A321neo,150,2.8,4.5,1,0.776,160,124,5.08,0,0
QA465,2024-02-06,2,DOH-LHR,A350-900,420,12.8,8.2,1,0.89,310,276,5.22,0,1
QA158,2024-12-20,12,DOH-SIN,B777-300ER,390,6.4,7.2,1,0.908,280,254,4.55,0,0
QA993,2024-08-18,8,DOH-CAI,A321neo,150,6.7,0.7,1,1.0,160,160,5.04,0,0
QA322,2024-11-16,11,DOH-LHR,A380-800,420,11.0,9.2,1,0.863,310,268,4.5,0,0
QA361,2024-08-14,8,DOH-NRT,B777-300ER,480,5.2,6.2,1,0.963,280,270,4.9,0,0
QA817,2024-03-10,3,DOH-LHR,A350-900,420,13.6,13.2,1,0.828,310,257,4.52,0,0
QA228,2024-12-28,12,DOH-SYD,A380-800,780,0.0,0.0,1,0.903,400,361,3.62,0,0
QA604,2024-11-03,11,DOH-BOM,B777-300ER,180,20.0,14.8,1,1.0,175,175,5.12,0,0
QA494,2024-03-08,3,DOH-SIN,B777-300ER,390,17.2,20.0,0,0.992,280,278,4.42,0,1
QA877,2024-11-06,11,DOH-SYD,A380-800,780,2.7,1.1,1,0.835,400,334,3.9,0,1
QA528,2024-09-23,9,DOH-CDG,A380-800,390,8.5,11.1,1,0.862,300,259,3.99,0,0
QA917,2024-05-20,5,DOH-SIN,B777-300ER,390,15.3,10.2,1,0.708,280,198,4.4,0,0
QA511,2024-07-30,7,DOH-LHR,A380-800,420,14.5,12.6,1,0.789,310,245,4.42,0,0
QA681,2024-06-19,6,DOH-NRT,B777-300ER,480,5.3,4.7,1,1.0,280,280,4.38,0,0
QA344,2024-03-09,3,DOH-SYD,A350-900,780,9.3,7.0,1,0.863,400,345,5.01,0,0
QA622,2024-11-30,11,DOH-BOM,B777-300ER,180,10.1,9.9,1,0.877,175,153,4.55,0,0
QA950,2024-06-08,6,DOH-CDG,A350-900,390,12.8,11.5,1,0.89,300,267,4.09,0,0
QA567,2024-11-08,11,DOH-NRT,B777-300ER,480,0.0,0.5,1,0.885,280,248,4.77,0,0
QA805,2024-05-09,5,DOH-NRT,B777-300ER,480,14.9,12.6,1,0.901,280,252,5.3,0,0
QA808,2024-10-16,10,DOH-DXB,A320neo,60,0.0,1.8,1,0.809,180,146,4.2,0,0
QA650,2024-02-25,2,DOH-CAI,A321neo,150,0.0,0.0,1,0.943,160,151,4.79,0,0
QA425,2024-12-02,12,DOH-SYD,A380-800,780,13.1,11.3,1,0.882,400,353,4.57,0,0
QA993,2024-06-09,6,DOH-JFK,B777-300ER,510,0.0,3.4,1,0.939,290,272,4.2,0,0
QA345,2024-06-03,6,DOH-NRT,A350-900,480,0.0,0.0,1,0.893,280,250,4.18,0,0
QA799,2024-11-11,11,DOH-BKK,B777-300ER,360,15.6,7.6,1,0.925,290,268,5.05,0,0
QA864,2024-11-02,11,DOH-JFK,A350-900,510,15.2,14.4,1,0.983,290,285,4.78,0,0
QA620,2024-11-20,11,DOH-LHR,A380-800,420,21.9,25.3,0,0.923,310,286,4.43,0,0
QA531,2024-02-26,2,DOH-DXB,A320neo,60,10.5,6.4,1,0.756,180,136,4.25,0,0
QA970,2024-10-16,10,DOH-BKK,A350-900,360,7.5,6.3,1,0.831,290,241,5.05,0,0
QA830,2024-05-04,5,DOH-BOM,A320neo,180,17.4,19.9,0,0.918,175,161,5.02,1,0
QA672,2024-11-19,11,DOH-LHR,A380-800,420,10.3,11.2,1,0.877,310,272,4.04,0,0
QA529,2024-11-17,11,DOH-JFK,A350-900,510,7.7,2.8,1,0.94,290,273,4.09,0,0
QA541,2024-07-19,7,DOH-BOM,B777-300ER,180,0.0,5.2,1,0.874,175,153,5.06,0,0
QA677,2024-02-20,2,DOH-LHR,A350-900,420,0.0,8.3,1,0.861,310,267,4.04,0,0
QA920,2024-12-09,12,DOH-BKK,B777-300ER,360,12.9,9.0,1,0.843,290,244,4.47,0,0
QA640,2024-03-25,3,DOH-BOM,A320neo,180,12.4,10.2,1,0.823,175,144,5.34,0,0
QA977,2024-08-31,8,DOH-SYD,A350-900,780,30.3,30.9,0,0.946,400,378,4.08,0,0
QA543,2024-07-29,7,DOH-LHR,A350-900,420,21.9,21.2,0,0.924,310,286,4.79,0,0
QA815,2024-12-27,12,DOH-CAI,A320neo,150,3.5,3.3,1,0.86,160,138,4.66,0,0
QA773,2024-02-18,2,DOH-SIN,B777-300ER,390,6.5,13.7,1,0.937,280,262,3.96,0,0
QA225,2024-12-16,12,DOH-JFK,A350-900,510,8.4,5.4,1,0.786,290,228,3.74,0,0
QA576,2024-12-08,12,DOH-BKK,A350-900,360,0.0,0.0,1,0.895,290,260,3.97,0,0
QA208,2024-03-06,3,DOH-LHR,A380-800,420,6.1,2.2,1,0.921,310,286,4.88,0,0
QA187,2024-10-15,10,DOH-JFK,A350-900,510,14.7,13.7,1,0.995,290,289,3.83,0,0
QA933,2024-07-22,7,DOH-LHR,A380-800,420,0.0,1.2,1,0.929,310,288,4.49,0,0
QA123,2024-12-11,12,DOH-LHR,A380-800,420,11.4,7.7,1,0.931,310,289,4.09,0,0
QA272,2024-11-17,11,DOH-SIN,A350-900,390,10.6,9.6,1,0.847,280,237,4.5,0,0
QA950,2024-03-04,3,DOH-JFK,A350-900,510,0.0,2.5,1,0.837,290,243,5.0,1,0
QA202,2024-07-24,7,DOH-NRT,B777-300ER,480,9.4,6.4,1,0.906,280,254,4.57,0,0
QA555,2024-05-22,5,DOH-DXB,A321neo,60,12.7,12.4,1,0.811,180,146,4.7,0,0
QA819,2024-03-18,3,DOH-CDG,A380-800,390,0.0,0.0,1,0.832,300,250,4.95,0,0
QA261,2024-03-02,3,DOH-BOM,A320neo,180,0.0,0.0,1,0.806,175,141,4.62,0,0
QA386,2024-04-27,4,DOH-SYD,A350-900,780,10.6,6.1,1,0.835,400,334,4.48,0,0
QA588,2024-08-14,8,DOH-NRT,B777-300ER,480,11.8,10.8,1,1.0,280,280,4.7,0,0
QA363,2024-05-24,5,DOH-BOM,B777-300ER,180,0.0,0.0,1,0.817,175,143,4.46,0,0
QA447,2024-05-01,5,DOH-JFK,A350-900,510,0.0,0.0,1,0.848,290,246,3.8,0,0
QA398,2024-12-19,12,DOH-JFK,B777-300ER,510,2.9,7.7,1,0.865,290,251,4.03,0,0
QA948,2024-10-27,10,DOH-LHR,A350-900,420,0.0,0.0,1,0.795,310,246,4.3,0,0
QA543,2024-04-28,4,DOH-LHR,A350-900,420,13.7,9.8,1,0.801,310,248,3.97,0,0
QA246,2024-07-24,7,DOH-SIN,B777-300ER,390,10.0,9.4,1,0.841,280,235,4.89,0,0
QA546,2024-11-26,11,DOH-DXB,A320neo,60,3.8,0.0,1,0.896,180,161,3.87,0,0
QA412,2024-09-03,9,DOH-JFK,A350-900,510,5.0,2.6,1,1.0,290,290,4.89,0,0
QA614,2024-09-06,9,DOH-BKK,B777-300ER,360,0.0,1.3,1,0.859,290,249,3.72,0,0
QA383,2024-04-09,4,DOH-LHR,A350-900,420,0.0,4.1,1,0.943,310,292,4.5,0,0
QA614,2024-05-01,5,DOH-DXB,A320neo,60,6.7,2.6,1,0.793,180,143,5.06,0,0
QA843,2024-06-07,6,DOH-SIN,B777-300ER,390,10.6,13.7,1,0.989,280,277,3.89,0,0
QA263,2024-05-10,5,DOH-SYD,A350-900,780,3.5,1.9,1,0.852,400,341,4.42,0,0
QA796,2024-03-23,3,DOH-LHR,A350-900,420,0.0,3.3,1,0.903,310,280,4.37,0,0
QA698,2024-04-25,4,DOH-LHR,A380-800,420,14.5,12.7,1,0.826,310,256,3.81,0,0
QA419,2024-11-14,11,DOH-BKK,B777-300ER,360,0.0,0.0,1,0.827,290,240,4.49,0,0
QA659,2024-02-21,2,DOH-LHR,A350-900,420,4.5,5.9,1,0.909,310,282,4.02,0,0
QA601,2024-04-07,4,DOH-BKK,B777-300ER,360,5.5,2.5,1,0.908,290,263,4.89,0,0
QA638,2024-12-16,12,DOH-BOM,A320neo,180,2.2,4.4,1,0.789,175,138,4.65,0,0
QA696,2024-06-27,6,DOH-JFK,B777-300ER,510,20.1,15.4,0,0.963,290,279,4.7,0,0
QA288,2024-06-06,6,DOH-LHR,A350-900,420,13.8,11.6,1,0.879,310,272,4.55,0,0
QA668,2024-01-29,1,DOH-SYD,A380-800,780,12.5,11.7,1,0.804,400,322,4.74,0,0
QA764,2024-05-20,5,DOH-DXB,A320neo,60,22.1,19.6,0,0.899,180,162,4.51,0,0
QA412,2024-02-27,2,DOH-BOM,B777-300ER,180,7.5,8.7,1,0.882,175,154,5.08,0,0
QA459,2024-12-15,12,DOH-BOM,B777-300ER,180,2.1,3.6,1,0.865,175,151,4.76,0,0
QA240,2024-12-30,12,DOH-CDG,A350-900,390,10.9,6.0,1,0.965,300,290,4.34,0,0
QA783,2024-03-19,3,DOH-CDG,A380-800,390,7.7,11.0,1,0.834,300,250,4.12,0,0
QA779,2024-02-11,2,DOH-DXB,A320neo,60,14.1,11.0,1,0.824,180,148,4.82,0,0
QA274,2024-04-24,4,DOH-LHR,A350-900,420,8.0,6.4,1,0.965,310,299,3.96,0,0
QA691,2024-08-09,8,DOH-CAI,A320neo,150,11.6,6.4,1,0.917,160,147,4.65,0,0
QA577,2024-03-12,3,DOH-JFK,B777-300ER,510,11.6,12.1,1,0.909,290,264,4.88,0,0
QA954,2024-07-23,7,DOH-SYD,A380-800,780,11.6,13.6,1,0.933,400,373,4.37,0,0
QA915,2024-08-10,8,DOH-CAI,A321neo,150,2.7,2.5,1,0.929,160,149,4.99,0,0
QA368,2024-08-06,8,DOH-SYD,A350-900,780,0.0,4.9,1,0.991,400,396,3.99,1,0
QA201,2024-12-17,12,DOH-BOM,A320neo,180,10.5,3.1,1,0.95,175,166,4.94,0,0
QA104,2024-06-01,6,DOH-NRT,B777-300ER,480,13.1,10.5,1,0.951,280,266,4.92,0,0
QA548,2024-07-07,7,DOH-LHR,A350-900,420,0.0,1.2,1,0.951,310,295,4.58,0,0
QA120,2024-07-16,7,DOH-JFK,B777-300ER,510,19.0,20.6,0,1.0,290,290,4.13,0,0
QA361,2024-12-28,12,DOH-JFK,A350-900,510,11.7,12.0,1,0.94,290,273,4.55,0,0
QA692,2024-06-28,6,DOH-NRT,B777-300ER,480,9.1,8.7,1,0.95,280,266,4.84,0,0
QA156,2024-09-23,9,DOH-CAI,A320neo,150,7.6,8.3,1,0.786,160,126,4.85,0,0
QA348,2024-04-18,4,DOH-CAI,A320neo,150,18.2,15.2,0,0.848,160,136,4.39,0,0
QA204,2024-03-15,3,DOH-DXB,A320neo,60,2.0,5.9,1,0.741,180,133,4.83,0,0
QA859,2024-02-29,2,DOH-LHR,A380-800,420,19.6,18.5,0,0.829,310,257,4.12,0,0
QA553,2024-08-11,8,DOH-JFK,B777-300ER,510,14.2,13.6,1,0.909,290,264,4.91,0,0
QA887,2024-10-03,10,DOH-BOM,A320neo,180,2.6,0.0,1,0.883,175,155,4.73,0,1
QA682,2024-09-21,9,DOH-CDG,A380-800,390,13.8,14.3,1,0.836,300,251,5.3,0,0
QA249,2024-03-29,3,DOH-JFK,A350-900,510,5.8,1.2,1,0.719,290,209,5.14,0,0
QA380,2024-04-29,4,DOH-CAI,A321neo,150,9.7,8.2,1,0.827,160,132,4.88,0,0
QA447,2024-11-03,11,DOH-CDG,A350-900,390,0.0,0.0,1,0.918,300,275,4.21,0,0
QA166,2024-11-12,11,DOH-BKK,B777-300ER,360,3.7,2.1,1,0.894,290,259,4.28,0,0
QA346,2024-01-12,1,DOH-LHR,A350-900,420,9.4,4.4,1,0.92,310,285,3.86,0,0
QA963,2024-01-22,1,DOH-NRT,A350-900,480,0.7,4.3,1,0.859,280,241,4.93,0,0
QA147,2024-09-11,9,DOH-BKK,A350-900,360,3.6,3.6,1,0.905,290,262,4.8,0,0
QA946,2024-11-22,11,DOH-LHR,A380-800,420,3.2,6.1,1,0.799,310,248,4.82,0,0
QA995,2024-12-27,12,DOH-NRT,A350-900,480,11.8,14.8,1,0.81,280,227,4.89,0,0
QA147,2024-07-20,7,DOH-DXB,A320neo,60,11.6,9.5,1,0.826,180,149,4.9,0,0
QA103,2024-08-07,8,DOH-DXB,A320neo,60,8.2,8.8,1,0.952,180,171,4.32,0,0
QA310,2024-12-10,12,DOH-SYD,A380-800,780,20.9,16.8,0,0.88,400,352,4.09,0,0
QA554,2024-07-27,7,DOH-JFK,A350-900,510,38.5,30.6,0,0.927,290,269,4.18,0,0
QA629,2024-05-23,5,DOH-JFK,B777-300ER,510,22.2,20.9,0,0.967,290,280,4.81,0,0
QA540,2024-05-12,5,DOH-NRT,A350-900,480,22.2,13.5,1,0.859,280,241,4.86,0,0
QA862,2024-10-09,10,DOH-JFK,A350-900,510,8.9,10.1,1,0.875,290,254,3.77,0,0
QA728,2024-11-05,11,DOH-SIN,B777-300ER,390,0.0,2.8,1,0.901,280,252,4.56,0,0
QA707,2024-12-20,12,DOH-BOM,A320neo,180,0.0,2.4,1,0.97,175,170,4.71,0,0
QA193,2024-06-24,6,DOH-DXB,A321neo,60,3.7,2.9,1,0.744,180,134,5.02,0,0
QA530,2024-12-02,12,DOH-CDG,A380-800,390,4.9,3.7,1,0.822,300,247,4.28,0,0
QA592,2024-10-22,10,DOH-DXB,A321neo,60,52.3,44.3,0,0.868,180,156,4.3,0,0
QA871,2024-10-11,10,DOH-LHR,A350-900,420,5.2,0.0,1,0.891,310,276,5.24,0,0
QA208,2024-06-06,6,DOH-SIN,B777-300ER,390,17.7,13.5,1,1.0,280,280,4.95,0,0
QA403,2024-04-23,4,DOH-CDG,A380-800,390,2.9,7.7,1,0.816,300,245,3.86,0,0
QA421,2024-04-28,4,DOH-SIN,B777-300ER,390,2.0,2.1,1,0.843,280,236,5.31,0,0
QA268,2024-05-29,5,DOH-LHR,A350-900,420,11.8,11.7,1,0.89,310,276,4.17,0,0
QA244,2024-10-08,10,DOH-NRT,B777-300ER,480,0.9,6.8,1,0.832,280,233,4.39,0,0
QA125,2024-12-30,12,DOH-LHR,A350-900,420,20.4,17.5,0,0.907,310,281,4.4,0,0
QA636,2024-07-17,7,DOH-BOM,B777-300ER,180,1.5,0.9,1,0.785,175,137,4.47,0,0
QA588,2024-01-31,1,DOH-BOM,A320neo,180,0.0,0.0,1,0.806,175,141,5.0,0,0
QA390,2024-03-12,3,DOH-NRT,A350-900,480,3.8,4.3,1,0.825,280,231,4.19,0,0
QA259,2024-07-16,7,DOH-JFK,A350-900,510,0.8,0.0,1,0.978,290,284,4.82,0,0
QA951,2024-07-21,7,DOH-DXB,A320neo,60,12.1,13.1,1,0.832,180,150,5.14,0,0
QA628,2024-06-24,6,DOH-LHR,A350-900,420,9.2,7.9,1,0.909,310,282,4.63,0,0
QA180,2024-08-02,8,DOH-CDG,A380-800,390,0.0,1.0,1,1.0,300,300,4.11,0,0
QA295,2024-07-25,7,DOH-CAI,A321neo,150,7.0,6.9,1,0.984,160,157,5.06,0,0
QA955,2024-11-22,11,DOH-BOM,A320neo,180,18.0,15.5,0,0.924,175,162,4.63,0,0
QA618,2024-01-08,1,DOH-SIN,A350-900,390,17.5,18.7,0,0.867,280,243,4.9,0,0
QA106,2024-05-09,5,DOH-CAI,A320neo,150,2.4,4.5,1,0.833,160,133,4.62,0,0
QA573,2024-08-15,8,DOH-LHR,A380-800,420,1.1,5.5,1,0.974,310,302,4.14,0,0
QA390,2024-11-21,11,DOH-SYD,A380-800,780,2.5,7.1,1,0.844,400,338,4.93,0,0
QA692,2024-08-25,8,DOH-SIN,B777-300ER,390,12.1,12.7,1,0.826,280,231,5.06,0,0
QA234,2024-12-17,12,DOH-LHR,A350-900,420,14.7,8.2,1,0.998,310,309,4.58,0,0
QA595,2024-05-16,5,DOH-SIN,A350-900,390,5.8,5.9,1,0.908,280,254,4.6,0,0
QA846,2024-02-08,2,DOH-JFK,A350-900,510,9.2,5.3,1,0.83,290,241,5.08,0,0
