passenger_id,flight_date,month,route,cabin_class,loyalty_tier,ife_used,ife_usage_mins,meal_choice,wifi_purchased,wifi_usage_mins,amenity_kit_used,upgrade_offered,upgrade_accepted,ancillary_revenue_usd
PAX045321,2024-11-06,11,DOH-CAI,Economy,Silver,0,0,Halal,0,0,0,0,0,11.31
PAX012811,2024-01-02,1,DOH-JFK,Business,Blue,1,347,Vegetarian,1,261,1,0,0,30.66
PAX029555,2024-07-12,7,DOH-SYD,Economy,Blue,1,493,Standard,0,0,1,0,0,14.63
PAX036329,2024-03-22,3,DOH-NRT,Economy,Blue,1,325,Standard,0,0,1,0,0,14.64
PAX046473,2024-06-22,6,DOH-JFK,Economy,Blue,1,319,Vegetarian,0,0,0,0,0,8.36
PAX027644,2024-10-08,10,DOH-SIN,Economy,Gold,1,301,Kids,0,0,1,0,0,10.94
PAX035878,2024-05-09,5,DOH-JFK,Economy,Blue,1,261,Standard,1,264,0,0,0,34.99
PAX029121,2024-04-27,4,DOH-SIN,Economy,Gold,1,246,Standard,0,0,1,1,1,367.03
PAX027697,2024-04-24,4,DOH-DXB,Economy,Silver,0,0,Standard,0,0,0,0,0,13.28
PAX031592,2024-06-24,6,DOH-JFK,Economy,Silver,0,0,Standard,0,0,1,1,0,16.36
PAX028413,2024-06-30,6,DOH-DXB,Economy,Gold,0,0,Halal,0,0,1,0,0,22.15
PAX004311,2024-05-28,5,DOH-DXB,Economy,Blue,1,64,Standard,1,38,1,0,0,42.93
PAX024390,2024-01-04,1,DOH-BKK,Economy,Gold,1,231,Vegetarian,0,0,0,0,0,6.94
PAX001688,2024-05-01,5,DOH-BKK,Economy,Gold,1,264,Standard,1,174,1,0,0,42.09
PAX003054,2024-08-15,8,DOH-SIN,Economy,Blue,1,223,Halal,1,233,0,1,0,26.01
PAX021473,2024-08-31,8,DOH-DXB,First,Blue,0,0,Kids,1,40,1,0,0,35.17
PAX034168,2024-03-13,3,DOH-BKK,Economy,Platinum,1,257,Halal,1,184,0,0,0,35.27
PAX003791,2024-11-25,11,DOH-BKK,First,Blue,1,266,Standard,0,0,1,1,0,14.1
PAX010487,2024-05-01,5,DOH-JFK,Economy,Gold,1,338,Standard,0,0,0,0,0,0.44
PAX031030,2024-07-25,7,DOH-CAI,Economy,Blue,0,0,Standard,0,0,0,0,0,2.22
PAX004231,2024-05-09,5,DOH-SYD,Economy,Blue,1,483,Halal,0,0,0,1,0,7.32
PAX004345,2024-09-16,9,DOH-DXB,Economy,Silver,0,0,Standard,1,32,1,1,0,34.06
PAX000192,2024-03-04,3,DOH-NRT,Business,Blue,1,217,Standard,0,0,0,0,0,11.93
PAX045785,2024-01-13,1,DOH-JFK,Business,Blue,1,365,Standard,1,259,0,0,0,34.24
PAX026642,2024-01-04,1,DOH-LHR,Business,Platinum,1,335,Vegan,1,245,1,0,0,39.88
PAX023155,2024-09-22,9,DOH-LHR,Economy,Gold,1,272,Standard,1,225,0,0,0,39.72
PAX030931,2024-04-07,4,DOH-BKK,Economy,Gold,1,230,Vegan,0,0,1,0,0,12.24
PAX040794,2024-10-20,10,DOH-BKK,Economy,Platinum,1,271,Halal,0,0,0,0,0,11.89
PAX035915,2024-04-13,4,DOH-BOM,Economy,Gold,1,200,Kids,0,0,0,1,1,360.93
PAX001058,2024-12-26,12,DOH-JFK,Economy,Blue,1,328,Halal,0,0,0,0,0,9.57
PAX015987,2024-12-03,12,DOH-BKK,Economy,Blue,1,226,Standard,0,0,0,0,0,6.75
PAX002683,2024-01-18,1,DOH-DXB,Economy,Blue,0,0,Standard,0,0,1,0,0,20.43
PAX006646,2024-03-18,3,DOH-LHR,Economy,Gold,1,294,Halal,0,0,0,0,0,9.39
PAX031403,2024-04-21,4,DOH-BOM,Economy,Blue,1,184,Vegetarian,1,85,1,0,0,33.56
PAX006665,2024-08-20,8,DOH-SYD,Economy,Silver,1,481,Standard,0,0,1,1,0,10.58
PAX011791,2024-12-28,12,DOH-LHR,Economy,Gold,1,271,Standard,0,0,0,0,0,0.58
PAX036892,2024-09-10,9,DOH-JFK,Economy,Blue,1,338,Standard,1,252,0,0,0,39.11
PAX006286,2024-05-14,5,DOH-BKK,Economy,Blue,1,236,Vegan,0,0,0,0,0,9.44
PAX010850,2024-12-07,12,DOH-BOM,Economy,Blue,1,130,Standard,0,0,0,0,0,6.28
PAX013620,2024-05-25,5,DOH-SYD,Business,Silver,1,521,Standard,1,384,0,1,0,26.51
PAX037903,2024-06-16,6,DOH-SIN,Business,Silver,1,213,Halal,1,181,1,0,0,28.96
PAX044941,2024-07-15,7,DOH-LHR,First,Silver,1,265,Standard,1,220,0,0,0,37.0
PAX044619,2024-03-07,3,DOH-SIN,Economy,Silver,1,256,Vegetarian,0,0,0,0,0,0.01
PAX016947,2024-01-23,1,DOH-BKK,Economy,Blue,1,216,Vegan,0,0,0,0,0,5.37
PAX023941,2024-04-14,4,DOH-SYD,Economy,Silver,1,492,Standard,1,391,0,0,0,33.66
PAX039774,2024-08-14,8,DOH-DXB,Economy,Blue,0,0,Vegetarian,0,0,1,1,0,19.26
PAX007572,2024-09-26,9,DOH-LHR,Economy,Blue,1,232,Vegetarian,1,188,0,0,0,35.61
PAX043047,2024-03-05,3,DOH-NRT,Business,Silver,1,365,Standard,1,246,0,0,0,30.96
PAX024370,2024-09-20,9,DOH-LHR,Economy,Silver,1,275,Standard,0,0,0,1,0,0.35
PAX021513,2024-04-02,4,DOH-LHR,Economy,Blue,1,309,Standard,0,0,1,1,0,15.69
PAX019544,2024-03-03,3,DOH-JFK,Economy,Gold,1,301,Standard,0,0,1,0,0,18.48
PAX040427,2024-08-27,8,DOH-BKK,Economy,Blue,1,264,Standard,1,190,0,0,0,27.48
PAX036292,2024-07-30,7,DOH-LHR,Economy,Gold,1,294,Halal,0,0,1,0,0,16.69
PAX006108,2024-01-18,1,DOH-LHR,Economy,Gold,1,275,Standard,0,0,0,0,0,2.36
PAX029513,2024-04-12,4,DOH-JFK,Economy,Platinum,1,332,Standard,0,0,0,0,0,10.44
PAX045384,2024-09-01,9,DOH-LHR,Economy,Blue,1,287,Standard,0,0,1,0,0,8.97
PAX024417,2024-02-08,2,DOH-JFK,Economy,Gold,1,292,Standard,0,0,0,0,0,3.21
PAX005565,2024-11-25,11,DOH-DXB,Business,Blue,1,41,Vegan,0,0,0,0,0,6.14
PAX044361,2024-03-20,3,DOH-DXB,Economy,Silver,1,87,Gluten-Free,0,0,0,0,0,4.18
PAX009326,2024-04-22,4,DOH-CDG,Economy,Blue,1,254,Halal,0,0,1,0,0,17.13
PAX046126,2024-06-17,6,DOH-BOM,Business,Blue,1,130,Gluten-Free,0,0,0,0,0,10.45
PAX018156,2024-03-11,3,DOH-CAI,Economy,Silver,1,40,Halal,0,0,1,0,0,20.85
PAX028786,2024-01-24,1,DOH-CDG,Business,Silver,1,220,Standard,1,231,0,0,0,28.29
PAX003749,2024-04-16,4,DOH-BKK,Economy,Platinum,1,197,Standard,0,0,0,0,0,4.98
PAX045658,2024-12-02,12,DOH-DXB,Economy,Blue,0,0,Vegetarian,0,0,0,1,0,0.25
PAX036744,2024-12-17,12,DOH-CDG,Business,Silver,1,283,Kids,0,0,0,0,0,1.77
PAX008153,2024-07-06,7,DOH-BKK,Economy,Silver,1,251,Standard,1,175,0,0,0,35.95
PAX007694,2024-12-12,12,DOH-CDG,Economy,Silver,1,306,Standard,0,0,0,0,0,2.16
PAX016619,2024-11-22,11,DOH-SIN,Economy,Silver,0,0,Standard,0,0,1,0,0,16.53
PAX040955,2024-12-09,12,DOH-NRT,Economy,Silver,1,320,Standard,0,0,0,0,0,5.56
PAX015460,2024-09-08,9,DOH-BOM,First,Gold,0,0,Halal,1,83,1,0,0,34.54
PAX007088,2024-11-14,11,DOH-JFK,Economy,Blue,1,379,Standard,1,247,0,1,0,25.17
PAX026780,2024-05-09,5,DOH-JFK,Economy,Gold,1,326,Standard,0,0,0,1,1,358.14
PAX025638,2024-12-07,12,DOH-LHR,Economy,Silver,1,282,Standard,0,0,1,1,0,18.22
PAX019793,2024-08-25,8,DOH-DXB,Economy,Gold,1,28,Standard,0,0,0,0,0,3.25
PAX002894,2024-04-21,4,DOH-LHR,Economy,Silver,1,273,Vegan,0,0,0,0,0,2.25
PAX019669,2024-08-31,8,DOH-LHR,Economy,Blue,1,314,Standard,0,0,1,1,1,369.44
PAX035311,2024-02-19,2,DOH-JFK,Business,Platinum,1,375,Vegetarian,1,252,1,0,0,32.92
PAX002068,2024-07-01,7,DOH-BOM,Business,Blue,0,0,Halal,1,93,0,0,0,27.5
PAX019463,2024-01-08,1,DOH-NRT,Economy,Blue,1,313,Standard,1,248,0,1,0,36.66
PAX044392,2024-07-08,7,DOH-SYD,Business,Silver,1,537,Standard,0,0,1,1,0,2.97
PAX018344,2024-03-20,3,DOH-DXB,Economy,Blue,1,58,Kids,1,69,1,0,0,37.65
PAX038348,2024-04-05,4,DOH-JFK,Economy,Blue,1,313,Vegan,0,0,0,0,0,0.13
PAX021410,2024-10-19,10,DOH-DXB,Economy,Silver,0,0,Standard,0,0,1,0,0,13.3
PAX005609,2024-09-26,9,DOH-JFK,Business,Silver,1,333,Standard,1,266,0,0,0,32.04
PAX034998,2024-11-05,11,DOH-BKK,First,Silver,1,253,Vegan,1,182,1,0,0,25.51
PAX014920,2024-07-18,7,DOH-SIN,Economy,Gold,0,0,Vegan,1,208,0,0,0,36.96
PAX020631,2024-06-20,6,DOH-BOM,Economy,Blue,1,81,Standard,0,0,0,1,1,359.14
PAX027131,2024-12-27,12,DOH-LHR,Economy,Platinum,1,306,Standard,1,191,0,0,0,38.55
PAX021928,2024-08-05,8,DOH-DXB,Economy,Gold,1,55,Gluten-Free,1,32,0,1,1,376.0
PAX016425,2024-06-05,6,DOH-JFK,Economy,Gold,1,333,Standard,0,0,0,1,0,4.66
PAX004645,2024-09-25,9,DOH-BKK,Economy,Silver,1,212,Standard,1,167,0,1,0,29.13
PAX027656,2024-08-01,8,DOH-SYD,Economy,Silver,1,480,Vegan,0,0,0,0,0,2.09
PAX047891,2024-12-19,12,DOH-DXB,Economy,Platinum,1,13,Gluten-Free,1,17,0,0,0,33.57
PAX032198,2024-07-30,7,DOH-SYD,Economy,Blue,1,484,Halal,0,0,0,0,0,7.66
PAX022017,2024-07-02,7,DOH-JFK,Economy,Platinum,1,327,Standard,0,0,0,0,0,6.34
PAX027822,2024-03-08,3,DOH-JFK,First,Silver,0,0,Standard,1,254,1,0,0,32.57
PAX047529,2024-09-21,9,DOH-CAI,First,Platinum,1,75,Vegetarian,1,81,1,1,0,33.59
PAX025452,2024-05-16,5,DOH-LHR,Business,Platinum,1,242,Standard,1,180,0,0,0,38.19
PAX015349,2024-04-17,4,DOH-SIN,Economy,Silver,1,287,Standard,1,210,1,0,0,34.37
PAX001320,2024-03-16,3,DOH-BKK,Economy,Blue,1,244,Standard,0,0,1,0,0,10.0
PAX008179,2024-07-05,7,DOH-CAI,Economy,Blue,1,56,Kids,0,0,1,0,0,15.87
PAX016524,2024-11-21,11,DOH-BKK,Economy,Blue,1,219,Kids,1,157,0,0,0,25.96
PAX038824,2024-07-01,7,DOH-LHR,Economy,Blue,0,0,Kids,1,219,0,1,0,34.36
PAX026690,2024-02-18,2,DOH-SIN,Economy,Blue,1,194,Standard,0,0,0,0,0,10.38
PAX040088,2024-03-13,3,DOH-CDG,Economy,Blue,1,301,Vegan,0,0,0,0,0,9.0
PAX043856,2024-10-03,10,DOH-LHR,Economy,Blue,1,321,Standard,1,222,0,0,0,35.05
PAX006133,2024-12-08,12,DOH-DXB,Economy,Blue,1,13,Standard,0,0,0,0,0,13.79
PAX011088,2024-07-23,7,DOH-SYD,Economy,Blue,1,560,Standard,0,0,1,1,1,365.7
PAX028417,2024-07-28,7,DOH-SIN,Economy,Blue,0,0,Halal,1,217,0,1,1,381.8
PAX002629,2024-07-14,7,DOH-CDG,Economy,Blue,1,237,Standard,0,0,0,0,0,0.78
PAX012802,2024-02-13,2,DOH-SIN,Economy,Silver,1,264,Standard,0,0,0,1,1,356.53
PAX012858,2024-10-08,10,DOH-BOM,Economy,Blue,1,174,Halal,0,0,0,0,0,13.87
PAX038010,2024-06-26,6,DOH-NRT,Economy,Silver,1,328,Standard,0,0,0,0,0,13.26
PAX007206,2024-05-31,5,DOH-CDG,Business,Gold,1,225,Gluten-Free,0,0,1,0,0,13.82
PAX022571,2024-04-11,4,DOH-BKK,Business,Silver,0,0,Standard,0,0,1,0,0,11.5
PAX028611,2024-08-30,8,DOH-CDG,Economy,Blue,1,221,Vegetarian,1,180,0,1,1,375.81
PAX006515,2024-10-25,10,DOH-DXB,Economy,Gold,1,59,Standard,0,0,0,1,1,351.64
PAX031373,2024-02-04,2,DOH-JFK,Economy,Blue,1,321,Halal,1,244,0,0,0,28.95
PAX044593,2024-02-28,2,DOH-JFK,Economy,Silver,1,346,Standard,0,0,1,0,0,18.02
PAX041094,2024-04-11,4,DOH-SIN,Economy,Silver,0,0,Vegetarian,0,0,0,0,0,7.53
PAX012215,2024-04-29,4,DOH-SYD,Business,Silver,1,552,Standard,1,388,0,0,0,28.33
PAX019432,2024-02-28,2,DOH-SIN,Business,Blue,1,361,Vegetarian,0,0,1,0,0,7.37
PAX027256,2024-06-22,6,DOH-BKK,Economy,Silver,1,226,Standard,0,0,0,1,0,9.58
PAX013505,2024-01-04,1,DOH-BOM,Economy,Gold,1,103,Halal,1,83,0,0,0,31.07
PAX045772,2024-07-07,7,DOH-LHR,Economy,Blue,1,307,Standard,1,219,0,0,0,38.61
PAX041901,2024-05-24,5,DOH-BKK,Economy,Silver,1,215,Standard,1,194,0,0,0,38.8
PAX001880,2024-01-06,1,DOH-SYD,Economy,Gold,1,492,Halal,0,0,1,0,0,15.85
PAX013089,2024-01-09,1,DOH-LHR,Economy,Gold,1,284,Standard,1,214,0,1,1,377.28
PAX018395,2024-07-18,7,DOH-CDG,Business,Blue,1,232,Standard,0,0,1,1,0,7.62
PAX018394,2024-05-11,5,DOH-JFK,Economy,Blue,1,333,Vegetarian,0,0,1,0,0,11.44
PAX028756,2024-05-23,5,DOH-DXB,Economy,Platinum,0,0,Vegetarian,0,0,0,1,1,354.43
PAX009610,2024-12-15,12,DOH-NRT,Economy,Blue,1,316,Standard,0,0,0,0,0,8.3
PAX034433,2024-11-23,11,DOH-CAI,Economy,Platinum,1,59,Standard,0,0,0,1,1,363.21
PAX037963,2024-05-23,5,DOH-SIN,Business,Silver,1,242,Standard,0,0,1,0,0,2.07
PAX024511,2024-05-23,5,DOH-BOM,Economy,Blue,0,0,Gluten-Free,0,0,1,0,0,20.69
PAX041922,2024-09-23,9,DOH-SIN,Economy,Gold,1,281,Standard,1,198,0,0,0,28.49
PAX032562,2024-03-08,3,DOH-DXB,Economy,Silver,1,38,Vegetarian,0,0,0,0,0,3.63
PAX020265,2024-09-22,9,DOH-LHR,Economy,Platinum,1,268,Standard,1,205,0,0,0,37.07
PAX043848,2024-07-10,7,DOH-BKK,Economy,Silver,1,228,Standard,0,0,0,1,1,360.5
PAX020137,2024-02-21,2,DOH-BKK,Economy,Platinum,1,243,Standard,1,204,0,0,0,34.31
PAX021228,2024-06-06,6,DOH-LHR,Business,Blue,1,269,Standard,0,0,1,0,0,11.35
PAX045946,2024-04-23,4,DOH-JFK,Economy,Blue,1,277,Kids,1,290,1,0,0,38.09
PAX006511,2024-07-06,7,DOH-SYD,Economy,Silver,1,495,Halal,0,0,1,1,1,358.24
PAX015171,2024-08-25,8,DOH-SIN,Economy,Silver,1,264,Standard,0,0,0,1,0,9.75
PAX043589,2024-03-01,3,DOH-CDG,Economy,Silver,1,248,Vegan,1,159,0,0,0,31.65
PAX004746,2024-12-16,12,DOH-NRT,Economy,Silver,1,330,Halal,0,0,0,0,0,12.9
PAX032025,2024-01-31,1,DOH-DXB,Business,Blue,0,0,Standard,0,0,0,0,0,5.27
PAX004280,2024-01-11,1,DOH-LHR,Economy,Blue,1,288,Vegan,1,187,0,1,0,37.31
PAX033392,2024-12-05,12,DOH-SYD,Economy,Blue,1,518,Vegetarian,0,0,0,0,0,4.45
PAX018139,2024-05-06,5,DOH-BOM,Economy,Blue,1,160,Standard,0,0,0,0,0,13.85
PAX031230,2024-09-29,9,DOH-SIN,Business,Gold,1,284,Standard,0,0,0,0,0,5.67
PAX030722,2024-01-25,1,DOH-LHR,Business,Gold,1,240,Standard,1,200,1,0,0,28.61
PAX010385,2024-05-11,5,DOH-LHR,Economy,Gold,1,289,Standard,0,0,0,1,0,11.95
PAX000891,2024-07-22,7,DOH-BOM,Economy,Silver,0,0,Halal,0,0,0,1,1,363.6
PAX015016,2024-11-17,11,DOH-BOM,Economy,Blue,1,123,Gluten-Free,0,0,0,0,0,3.45
PAX039544,2024-02-14,2,DOH-NRT,Business,Blue,1,301,Standard,1,222,0,0,0,26.68
PAX005234,2024-11-22,11,DOH-JFK,Economy,Blue,0,0,Kids,1,261,1,0,0,34.53
PAX029627,2024-11-04,11,DOH-SYD,Economy,Blue,1,495,Standard,1,398,0,0,0,38.1
PAX010734,2024-03-09,3,DOH-DXB,Economy,Platinum,0,0,Vegan,0,0,0,1,0,4.23
PAX022447,2024-11-16,11,DOH-BOM,Economy,Platinum,0,0,Standard,1,109,0,0,0,36.77
PAX024355,2024-11-28,11,DOH-CDG,Economy,Platinum,1,288,Standard,1,186,1,0,0,43.25
PAX022704,2024-10-29,10,DOH-BKK,Business,Blue,1,273,Vegetarian,0,0,1,1,1,352.47
PAX040035,2024-03-11,3,DOH-BOM,Economy,Blue,1,101,Standard,1,86,1,0,0,36.2
PAX027098,2024-08-20,8,DOH-JFK,Economy,Silver,1,306,Standard,1,250,1,0,0,41.49
PAX035772,2024-11-29,11,DOH-BOM,Economy,Platinum,1,153,Vegetarian,0,0,0,0,0,3.73
PAX003853,2024-07-07,7,DOH-JFK,Economy,Gold,1,342,Halal,0,0,1,0,0,11.26
PAX046001,2024-09-07,9,DOH-SIN,Economy,Silver,1,211,Standard,0,0,1,0,0,22.92
PAX028989,2024-04-26,4,DOH-CDG,Business,Blue,1,262,Standard,1,192,1,0,0,32.5
PAX011026,2024-08-24,8,DOH-SIN,Economy,Blue,1,237,Standard,0,0,0,0,0,7.27
PAX016441,2024-06-16,6,DOH-NRT,Business,Silver,1,332,Standard,1,245,1,0,0,28.93
PAX042686,2024-08-21,8,DOH-LHR,Economy,Blue,1,260,Vegan,1,216,1,0,0,36.58
PAX015436,2024-08-19,8,DOH-LHR,Economy,Gold,1,243,Standard,0,0,0,0,0,1.33
PAX030654,2024-06-01,6,DOH-CAI,Business,Blue,0,0,Vegan,0,0,1,0,0,14.27
PAX031213,2024-08-18,8,DOH-LHR,Economy,Blue,0,0,Halal,0,0,0,0,0,4.1
PAX000882,2024-03-09,3,DOH-NRT,Business,Gold,1,322,Standard,1,204,0,0,0,32.51
PAX040360,2024-02-21,2,DOH-LHR,First,Blue,1,310,Standard,1,213,1,1,1,379.56
PAX018038,2024-11-28,11,DOH-NRT,Economy,Silver,1,281,Standard,0,0,1,0,0,18.85
PAX029471,2024-02-01,2,DOH-JFK,Economy,Silver,1,367,Halal,0,0,1,0,0,15.71
PAX031922,2024-01-21,1,DOH-DXB,Economy,Silver,0,0,Halal,0,0,1,0,0,13.2
PAX009471,2024-02-03,2,DOH-BOM,Business,Platinum,1,129,Halal,0,0,0,0,0,13.37
PAX023270,2024-04-24,4,DOH-JFK,Economy,Blue,1,321,Vegetarian,0,0,0,0,0,0.68
PAX009194,2024-09-18,9,DOH-LHR,Economy,Gold,1,289,Vegan,0,0,1,1,0,17.47
PAX025718,2024-09-06,9,DOH-NRT,Economy,Gold,1,290,Standard,0,0,0,0,0,10.53
PAX040139,2024-02-20,2,DOH-CDG,Economy,Blue,1,199,Gluten-Free,1,212,0,0,0,29.44
PAX046325,2024-08-06,8,DOH-NRT,Economy,Gold,1,319,Halal,0,0,0,1,1,350.79
PAX000686,2024-03-16,3,DOH-JFK,Business,Silver,1,376,Standard,0,0,0,0,0,11.05
PAX015845,2024-09-17,9,DOH-SYD,Economy,Blue,1,505,Halal,1,419,0,0,0,36.93
PAX013135,2024-12-07,12,DOH-CDG,First,Silver,1,242,Vegetarian,1,205,0,0,0,34.55
PAX025459,2024-03-11,3,DOH-DXB,Economy,Blue,1,39,Vegetarian,0,0,1,1,1,363.26
PAX028512,2024-01-26,1,DOH-CAI,Business,Platinum,1,105,Standard,0,0,1,0,0,6.34
PAX042552,2024-11-27,11,DOH-SYD,Economy,Blue,1,439,Standard,0,0,0,0,0,9.31
PAX000622,2024-08-30,8,DOH-BOM,Economy,Silver,0,0,Standard,0,0,0,0,0,5.23
PAX037603,2024-09-27,9,DOH-CDG,Economy,Silver,1,233,Vegetarian,0,0,1,1,0,22.74
PAX012348,2024-03-30,3,DOH-LHR,Economy,Silver,1,304,Standard,1,218,0,0,0,29.64
PAX002874,2024-12-12,12,DOH-BKK,Economy,Gold,1,237,Halal,0,0,1,0,0,8.07
PAX005893,2024-03-15,3,DOH-DXB,Economy,Blue,0,0,Halal,0,0,0,0,0,7.67
PAX014605,2024-06-07,6,DOH-BKK,Economy,Platinum,1,202,Kids,0,0,0,1,0,6.4
PAX026770,2024-04-04,4,DOH-LHR,Economy,Blue,1,272,Halal,0,0,0,0,0,1.63
PAX024107,2024-11-07,11,DOH-SIN,Economy,Blue,0,0,Vegan,0,0,1,0,0,14.21
PAX043320,2024-11-21,11,DOH-SIN,Business,Silver,1,207,Halal,1,198,1,0,0,31.08
PAX035089,2024-05-04,5,DOH-LHR,Economy,Blue,1,306,Vegan,0,0,1,0,0,18.37
PAX010174,2024-09-06,9,DOH-BKK,Economy,Silver,0,0,Standard,1,175,0,0,0,32.07
PAX006825,2024-11-30,11,DOH-DXB,Economy,Silver,1,36,Kids,0,0,1,1,0,13.25
PAX033984,2024-05-15,5,DOH-LHR,Business,Blue,1,284,Standard,1,211,0,0,0,32.69
PAX022251,2024-10-29,10,DOH-SIN,Economy,Blue,0,0,Vegetarian,0,0,0,0,0,11.72
PAX042639,2024-07-15,7,DOH-LHR,Economy,Blue,1,241,Standard,0,0,0,0,0,7.31
PAX008228,2024-12-24,12,DOH-CDG,Economy,Blue,1,263,Halal,0,0,0,1,1,358.51
PAX019301,2024-06-09,6,DOH-JFK,Economy,Blue,1,354,Halal,1,252,0,0,0,35.34
PAX015929,2024-12-12,12,DOH-BOM,Economy,Blue,1,142,Standard,0,0,0,0,0,5.06
PAX046672,2024-12-18,12,DOH-JFK,Economy,Blue,1,253,Standard,0,0,0,0,0,5.0
PAX019873,2024-04-26,4,DOH-DXB,Economy,Gold,1,17,Vegan,0,0,1,1,0,10.21
PAX033450,2024-01-19,1,DOH-JFK,Economy,Blue,0,0,Standard,1,250,0,0,0,33.26
PAX036376,2024-04-04,4,DOH-BOM,Business,Gold,1,138,Standard,1,74,1,1,0,29.69
PAX003749,2024-12-03,12,DOH-JFK,Economy,Blue,1,296,Standard,0,0,0,0,0,12.25
PAX027733,2024-06-27,6,DOH-LHR,Economy,Silver,1,310,Gluten-Free,1,211,1,0,0,33.2
PAX040267,2024-10-03,10,DOH-DXB,Economy,Silver,0,0,Standard,0,0,0,0,0,0.67
PAX002662,2024-01-04,1,DOH-LHR,Economy,Silver,1,254,Standard,0,0,0,0,0,0.87
PAX002847,2024-10-21,10,DOH-LHR,Business,Silver,0,0,Standard,0,0,0,0,0,10.71
PAX030563,2024-11-12,11,DOH-JFK,Business,Blue,1,363,Standard,1,255,0,0,0,32.77
PAX019813,2024-12-06,12,DOH-LHR,Economy,Silver,1,287,Standard,0,0,1,0,0,11.26
PAX001293,2024-03-07,3,DOH-BKK,Economy,Blue,1,258,Standard,0,0,0,0,0,7.93
PAX018342,2024-10-08,10,DOH-CAI,Business,Gold,1,98,Halal,0,0,1,0,0,9.59
PAX040835,2024-01-30,1,DOH-LHR,Economy,Silver,0,0,Standard,0,0,1,1,1,361.24
PAX014897,2024-05-17,5,DOH-SIN,Economy,Blue,0,0,Gluten-Free,0,0,0,0,0,6.93
PAX006435,2024-02-15,2,DOH-BOM,Economy,Gold,0,0,Vegetarian,0,0,0,1,1,361.59
PAX007748,2024-04-04,4,DOH-SYD,Economy,Blue,1,524,Standard,0,0,0,0,0,12.36
PAX007246,2024-05-03,5,DOH-NRT,Business,Silver,1,315,Halal,0,0,1,1,0,6.64
PAX009974,2024-09-19,9,DOH-JFK,Economy,Blue,1,352,Standard,0,0,0,1,0,0.77
PAX003010,2024-08-29,8,DOH-CDG,Economy,Blue,1,276,Gluten-Free,1,178,0,1,0,27.14
PAX014980,2024-03-26,3,DOH-SIN,Business,Gold,1,231,Standard,1,180,1,1,0,26.23
PAX029991,2024-11-01,11,DOH-BKK,Economy,Platinum,1,191,Gluten-Free,1,180,0,0,0,25.59
PAX029509,2024-05-28,5,DOH-JFK,Business,Gold,1,363,Halal,1,259,1,0,0,39.78
PAX026961,2024-10-15,10,DOH-LHR,Business,Blue,1,262,Gluten-Free,1,204,1,1,0,33.7
PAX030216,2024-07-07,7,DOH-LHR,Business,Blue,1,209,Standard,0,0,0,0,0,6.41
PAX015725,2024-01-16,1,DOH-NRT,Economy,Blue,1,246,Standard,0,0,0,0,0,9.16
PAX024490,2024-10-06,10,DOH-SYD,Business,Gold,1,507,Vegetarian,1,409,1,0,0,33.1
PAX045076,2024-03-11,3,DOH-JFK,First,Silver,1,353,Halal,0,0,1,0,0,12.0
PAX009306,2024-10-15,10,DOH-BKK,Economy,Blue,1,227,Vegetarian,0,0,0,0,0,2.96
PAX015049,2024-06-19,6,DOH-CDG,Economy,Blue,1,263,Standard,0,0,1,0,0,11.37
PAX000015,2024-06-14,6,DOH-CDG,Business,Blue,1,273,Standard,1,166,0,0,0,35.45
PAX029166,2024-06-05,6,DOH-CAI,Economy,Silver,1,57,Halal,0,0,1,1,0,11.68
PAX032063,2024-10-25,10,DOH-LHR,Business,Gold,0,0,Vegan,0,0,1,1,0,0.67
PAX026413,2024-10-09,10,DOH-SIN,Economy,Gold,1,276,Halal,0,0,0,0,0,12.1
PAX036500,2024-04-26,4,DOH-NRT,First,Silver,1,378,Standard,1,251,1,0,0,39.16
PAX008752,2024-02-25,2,DOH-DXB,Business,Blue,1,10,Gluten-Free,0,0,1,1,1,356.91
PAX009007,2024-04-08,4,DOH-BKK,Economy,Blue,0,0,Gluten-Free,0,0,1,0,0,20.49
PAX032545,2024-09-25,9,DOH-LHR,Economy,Silver,1,261,Standard,1,200,0,1,0,30.06
PAX001047,2024-02-01,2,DOH-BOM,Economy,Blue,0,0,Vegan,0,0,1,0,0,10.85
PAX019035,2024-09-21,9,DOH-LHR,Business,Blue,0,0,Halal,1,200,1,0,0,29.63
PAX005367,2024-11-11,11,DOH-DXB,Economy,Platinum,0,0,Standard,0,0,0,0,0,3.55
PAX038869,2024-10-01,10,DOH-LHR,Economy,Blue,1,256,Standard,0,0,0,0,0,13.91
PAX013953,2024-05-30,5,DOH-BKK,Economy,Silver,1,182,Standard,0,0,1,0,0,9.68
PAX039511,2024-01-15,1,DOH-SYD,Economy,Blue,1,530,Halal,0,0,0,0,0,2.15
PAX000828,2024-03-07,3,DOH-JFK,Economy,Gold,1,334,Gluten-Free,0,0,1,0,0,18.95
PAX019572,2024-08-14,8,DOH-SYD,Economy,Blue,1,508,Standard,0,0,1,0,0,11.91
PAX033711,2024-01-16,1,DOH-BKK,Economy,Silver,0,0,Standard,0,0,0,1,0,1.77
PAX024669,2024-06-23,6,DOH-JFK,Business,Silver,1,401,Standard,1,270,1,1,0,25.62
PAX036795,2024-09-13,9,DOH-DXB,Economy,Blue,1,47,Kids,0,0,0,0,0,5.18
