review_id,review_date,year,month,reviewer_country,seat_type,type_of_traveller,route,aircraft,overall_rating_10,recommended,trip_verified,review_title,score_seat_comfort,score_cabin_staff,score_food_beverages,score_ife,score_ground_service,score_wifi,score_value_for_money,sentiment_overall,sentiment_score,emotion_primary,is_sarcastic,sarcasm_flag_reason,theme_seat_comfort,theme_cabin_crew,theme_food_beverage,theme_ife,theme_wifi,theme_lounge,theme_boarding,theme_cleanliness,theme_value,theme_punctuality,top_complaint,top_praise,competitor_mentioned,competitor_name,competitor_sentiment,would_rebook_signal,service_recovery_mentioned,loyalty_program_mentioned,positive_keywords,negative_keywords,product_implications
1660,2017-08-06,2017,8,Myanmar,Economy Class,Family Leisure,Doha to Yangon,A319LR,2,No,Yes,"""No inflight entertainment""",1,4,2,1,1,Not Rated,2,negative,-0.85,disappointed,False,,neutral,not_mentioned,negative,negative,not_mentioned,not_mentioned,not_mentioned,neutral,negative,not_mentioned,"No inflight entertainment, limited legroom.",,False,,,no,False,False,,no inflight entertainment | limited legroom | nothing to do | long queue | not appealing | limited choice,Improve inflight entertainment options. | Increase toilet availability in economy class.
1661,2017-08-03,2017,8,United Kingdom,Economy Class,Solo Leisure,Stockholm to Bangkok via Doha,Boeing 787 / 777,6,Yes,Yes,"""space felt very limited""",2,5,4,5,4,2,3,mixed,-0.3,disappointed,False,,negative,positive,neutral,negative,not_mentioned,positive,neutral,positive,neutral,negative,limited legroom and IFE box,"friendly cabin crew, clean toilets",True,SAS,unfavourable_vs_qa,maybe,False,False,friendly | clean,limited | nightmare | slow | hot,Improve seating comfort on 787. | Remove IFE boxes under non-middle seats.
1662,2017-07-31,2017,7,United Arab Emirates,Business Class,Business,Dubai to Singapore via Doha,A350-900,8,Yes,Yes,"""Excellent in every respect""",4,4,5,3,4,3,5,positive,0.8,satisfied,False,,positive,positive,positive,negative,neutral,not_mentioned,neutral,positive,positive,not_mentioned,IFE a bit limited and not that user friendly,"Great end to end service, planes are clean and new, seats are large, crew efficient and very kind",True,Emirates,unfavourable_vs_qa,yes,False,False,excellent | great | clean | large | kind | good,limited | not that user friendly,Improve IFE user experience | Maintain high cabin crew standards
1663,2017-07-28,2017,7,United Kingdom,Economy Class,Business,London Heatrhow to Doha,Not Rated,10,Yes,Yes,"""it was such a great experience""",5,5,5,4,5,1,5,positive,0.85,satisfied,False,,not_mentioned,positive,neutral,positive,negative,not_mentioned,positive,not_mentioned,positive,not_mentioned,wifi not working,staff were nice and helpful,False,,,yes,False,False,great experience | nice | helpful | offering,never got connected,Improve in-flight WiFi connectivity
1664,2017-07-28,2017,7,Cyprus,Economy Class,Solo Leisure,Dhaka to Larnaca via Doha,Not Rated,9,Yes,Yes,"""Service has definitely improved""",5,5,5,3,4,Not Rated,4,positive,0.8,delighted,False,,not_mentioned,positive,positive,neutral,not_mentioned,not_mentioned,not_mentioned,not_mentioned,positive,not_mentioned,,"inflight food and service were great, staff were amazing",False,,,yes,False,False,improved | great | amazing,ok but not that many good options,Enhance inflight entertainment options. | Add Tagore classics to the IFE library.
1665,2017-07-25,2017,7,United Kingdom,Business Class,Business,Hong Kong to London via Doha,Boeing 787-8,7,No,Yes,"""food and seat just okay""",4,5,3,2,3,Not Rated,4,neutral,0.1,satisfied,False,,negative,positive,neutral,not_mentioned,not_mentioned,positive,not_mentioned,not_mentioned,neutral,not_mentioned,food and seat in Business just okay,"Staff extremely good, Business Class lounge in Doha excellent",False,,,maybe,False,False,staff | lounge,just okay | slipping | claustrophobic,Improve seat comfort in Business Class. | Consistency is key for high-star status.
1666,2017-07-24,2017,7,Germany,Economy Class,Couple Leisure,Frankfurt to Bangkok via Doha,Boeing 777 / A380,9,Yes,Yes,"""much better than Emirates""",4,5,4,5,4,3,5,positive,0.85,satisfied,False,,positive,positive,neutral,positive,not_mentioned,not_mentioned,not_mentioned,not_mentioned,positive,not_mentioned,,"better than Emirates, better cabin service",True,Emirates,favourable_vs_qa,yes,False,False,surprise | nicer | pleasant | nice | great,fair,Improve economy class food quality | Enhance lounge experience
1667,2017-07-23,2017,7,Australia,Business Class,Couple Leisure,Adelaide to London via Doha,A350 / A380,9,No,Yes,"""Absolutely fabulous experience""",5,5,5,4,4,4,5,positive,0.85,delighted,False,,positive,positive,positive,positive,neutral,positive,neutral,not_mentioned,positive,not_mentioned,repetitive adverts,absolutely fabulous experience,True,Singapore Airlines,unfavourable_vs_qa,yes,False,False,fabulous | comfortable | nice | beautifully presented | good quality | pleasant,annoyed | rushed,Improve lounge space management | Enhance seat privacy features
1668,2017-07-23,2017,7,Switzerland,Business Class,Business,Zurich to Adelaide via Doha,A350,4,No,Yes,"""disappointing experience""",3,2,2,1,3,3,3,negative,-0.75,disappointed,False,,positive,neutral,negative,negative,not_mentioned,not_mentioned,not_mentioned,not_mentioned,negative,not_mentioned,"limited food choices, poor quality entertainment",comfortable seats,False,,,no,False,False,comfortable,disappointing | limited | cold | overcooked | disappointing | poor,Improve food variety and quality. | Enhance entertainment system content.
1669,2017-07-22,2017,7,New Zealand,Economy Class,Solo Leisure,Berlin Tegel to Auckland via Doha,A330 / Boeing 777,7,Yes,Yes,"""Routing and timing brilliant""",4,3,3,3,3,Not Rated,5,positive,0.6,satisfied,False,,not_mentioned,neutral,negative,positive,not_mentioned,not_mentioned,not_mentioned,not_mentioned,positive,negative,AV system issues with last flight,Routing and timing brilliant,False,,,yes,False,False,price | good | brilliant | okay,delayed | not exceptional | broken | intermittent fault,Improve AV system reliability | Enhance movie selection updates
1670,2017-07-21,2017,7,Switzerland,Business Class,Business,Adelaide to Zurich via Doha,A350,4,No,Yes,"""food was rather limited""",3,3,2,2,2,3,3,negative,-0.7,disappointed,False,,positive,negative,negative,negative,neutral,not_mentioned,neutral,neutral,negative,neutral,food was rather limited and same as Europe,"seats are comfortable, cabin crew friendly",True,some competitors,unfavourable_vs_qa,no,False,False,comfortable | friendly,limited | disappointing | inefficient,Improve food quality and variety | Enhance entertainment system content
1671,2017-07-21,2017,7,Philippines,Economy Class,Family Leisure,Manila to Paris via Doha,Boeing 777-300ER / A380,9,Yes,Yes,"""is in a class of its own""",5,4,4,5,5,Not Rated,5,positive,0.8,satisfied,False,,not_mentioned,positive,neutral,positive,not_mentioned,not_mentioned,not_mentioned,not_mentioned,positive,not_mentioned,,"Everything is superb, from check in to the flights themselves",False,,,yes,False,False,superb | accommodating | friendly | recommend | deserves,bit of a let down | grumpy,Improve food selection and availability | Train cabin crew to maintain consistent service
1672,2017-07-20,2017,7,Italy,Economy Class,Family Leisure,Venice to Male via Doha,A330-200 / A330-300,8,Yes,Yes,"""experience been quite amazing""",4,5,4,3,5,4,4,positive,0.8,satisfied,False,,neutral,positive,positive,negative,not_mentioned,not_mentioned,neutral,not_mentioned,positive,positive,IFE was old and obstructed seat space,Crew is the best you can find,True,null,favourable_vs_qa,yes,False,True,amazing | good | polite | kind | comfortable | on time,old | obstructing,Improve IFE on older aircraft | Ensure consistent refurbishment of all aircraft
1673,2017-07-19,2017,7,Australia,Economy Class,Solo Leisure,Hanoi to Bangkok,Not Rated,8,Yes,Yes,"""crew were efficient and friendly""",4,5,4,Not Rated,5,Not Rated,4,positive,0.8,satisfied,False,,positive,positive,neutral,not_mentioned,not_mentioned,not_mentioned,positive,not_mentioned,positive,positive,,"crew were efficient and friendly, flight on time",False,,,yes,False,False,comfortable | efficient | friendly | on time | straight forward,,Improve food offerings for short flights. | None
1674,2017-07-18,2017,7,Australia,Economy Class,Solo Leisure,Perth to Milan via Doha,Boeing 777-200 / A330-200,9,Yes,Yes,"""Overall a good experience""",5,5,5,5,5,Not Rated,5,positive,0.85,satisfied,False,,positive,positive,positive,positive,neutral,not_mentioned,neutral,neutral,positive,neutral,,"impressed with improvements, friendly cabin crew",False,,,yes,False,False,impressed | friendly | considerate | entertained | good experience | recommend,,Improve online check-in process further. | Maintain and enhance vegetarian options.
1675,2017-07-15,2017,7,Australia,Economy Class,Solo Leisure,Melbourne to Doha,A380,3,No,Yes,"""found the seat cramped""",1,5,1,3,3,Not Rated,1,negative,-0.8,frustrated,False,,negative,positive,negative,neutral,not_mentioned,not_mentioned,not_mentioned,not_mentioned,negative,not_mentioned,seat cramped and uncomfortable,cabin crews delightful and professional,False,,,no,False,False,professional | delightful,cramped | uncomfortable | vegetable sausage roll | unappetising,Improve seat pitch in economy class. | Enhance food quality and variety.
1676,2017-07-14,2017,7,Australia,Economy Class,Family Leisure,Sydney to Athens via Doha,A380,8,Yes,Yes,"""had an excellent trip""",4,5,5,5,5,Not Rated,4,positive,0.8,satisfied,False,,positive,positive,positive,positive,not_mentioned,neutral,neutral,neutral,positive,positive,,"excellent staff, good food, great entertainment",True,Emirates,unfavourable_vs_qa,yes,False,False,excellent | cheapest | quickest | modern | staff were excellent | food was good | vegetarian options were far better | seat was comfortable | leg room was better than expected | entertainment was excellent,not enough toilets,Improve toilet facilities on A330 | Continue offering vegetarian options
1677,2017-07-14,2017,7,United Kingdom,Economy Class,Family Leisure,Karachi to Manchester via Doha,Boeing 787,10,Yes,Yes,"""I recommend it completely""",4,5,4,4,5,3,5,positive,0.9,delighted,False,,positive,positive,neutral,not_mentioned,not_mentioned,not_mentioned,not_mentioned,not_mentioned,positive,not_mentioned,,"very helpful, cared for, nice service",False,,,yes,False,False,helpful | cared | supportive | better service | comfortable seats | nice,unwell,Improve in-flight entertainment options. | Enhance medical support protocols.
1678,2017-07-13,2017,7,Indonesia,Economy Class,Family Leisure,Singapore to Zurich via Doha,A350,9,Yes,Yes,"""very satisfied with the service""",5,5,4,4,5,Not Rated,5,satisfied,0.85,delighted,False,,neutral,positive,positive,not_mentioned,not_mentioned,not_mentioned,not_mentioned,neutral,positive,not_mentioned,,"warm ambience, soft light, good meal taste",False,,,yes,False,False,satisfied | nice | friendly | helpful,,Improve amenity variety for longer flights. | Maintain friendly cabin crew.
1679,2017-07-12,2017,7,United Kingdom,Economy Class,Solo Leisure,London to Kuala Lumpur via Doha,Not Rated,3,No,Yes,"""seats were comfortable""",2,1,1,Not Rated,3,Not Rated,1,mixed,-0.2,satisfied,False,,positive,positive,neutral,not_mentioned,not_mentioned,not_mentioned,not_mentioned,positive,neutral,not_mentioned,"seats were narrow, and crammed",seats were comfortable and spacious,False,,,maybe,False,False,comfortable | pleasant | helpful | clean,poor | dirty | unfriendly,Improve seat comfort on long-haul flights. | Enhance cleanliness and service standards.
1680,2017-07-11,2017,7,United Arab Emirates,Business Class,Family Leisure,Doha to Bangkok,A380,9,Yes,Yes,"""an amazing experience""",5,5,5,4,4,Not Rated,5,positive,0.9,delighted,False,,positive,positive,positive,positive,neutral,positive,not_mentioned,not_mentioned,positive,not_mentioned,,"amazing experience, top notch food",False,,,yes,False,False,amazing | magic | comfort | relaxing | attentive | top,,Enhance Doha lounge experience. | Maintain high-quality food and beverage offerings.
1681,2017-07-09,2017,7,Kuwait,Business Class,Solo Leisure,Kuwait to New York via Doha,Boeing 777 / A350,9,Yes,Yes,"""brilliant service, quite good food""",5,5,3,5,4,4,4,positive,0.8,satisfied,False,,neutral,positive,negative,positive,not_mentioned,not_mentioned,not_mentioned,positive,positive,not_mentioned,beer refused in economy class,"hostess brought beer, A350 quality",False,,,yes,True,True,brilliant | beautiful | improved | great,refused | down-hill | not up to par,Improve economy class beverage options | Maintain A350 quality for business class
1682,2017-07-09,2017,7,India,Economy Class,Solo Leisure,Mumbai to Boston via Doha,Not Rated,10,Yes,Yes,"""best experience ever""",5,5,5,5,5,5,5,positive,1.0,delighted,False,,not_mentioned,positive,neutral,positive,not_mentioned,not_mentioned,not_mentioned,not_mentioned,positive,not_mentioned,,"cabin crew were remarkable, entertainment is excellent",False,,,yes,False,False,best experience ever | remarkable | excellent | 10 on 10 | wonderful service,,Improve cabin crew training and support | Enhance in-flight entertainment options
1683,2017-07-06,2017,7,Poland,Business Class,Couple Leisure,Bangkok to Warsaw via Doha,A380 / A330-200,10,Yes,Yes,"""keeps standard at highest level""",4,4,5,4,5,2,5,positive,0.85,satisfied,False,,positive,positive,positive,not_mentioned,neutral,negative,neutral,neutral,positive,neutral,only a few business lounges,"seat arrangement is most comfortable, service reminds of high class restaurant",False,,,yes,False,False,comfortable | helpful | quality | engaged,difficult | shouldn't be the case,Improve lounge availability outside Qatar | Consider offering more personalized amenities
1684,2017-07-06,2017,7,Netherlands,Economy Class,Solo Leisure,MAD to SIN via DOH,A350,5,Yes,Yes,"""Ticket prices often competitive""",3,3,3,3,3,3,4,mixed,0.2,satisfied,False,,neutral,positive,neutral,neutral,negative,not_mentioned,not_mentioned,not_mentioned,positive,not_mentioned,Wifi expensive and limited,Crews professional but robotic,True,LATAM,unfavourable_vs_qa,yes,False,False,professional | fine,robotic | expensive | limited,Improve WiFi service and pricing | Enhance crew training for naturalness
1685,2017-07-05,2017,7,Thailand,Business Class,Couple Leisure,Los Angeles to Bangkok via Doha,Boeing 777,10,Yes,Yes,"""Keep up the excellent work""",5,5,5,4,5,Not Rated,5,positive,0.95,delighted,False,,not_mentioned,positive,not_mentioned,not_mentioned,not_mentioned,not_mentioned,not_mentioned,not_mentioned,positive,not_mentioned,,flight attendants treated us so special,False,,,yes,False,False,love | wont be the last time | treated us so special | done a wonderful job | thank to all the crew members | feel so special | pampered | keep up the excellent work | memorable experience,,Improve seat comfort for all classes | Enhance food and beverage offerings
1686,2017-07-03,2017,7,New Zealand,Economy Class,Solo Leisure,Auckland to London via Doha,Boeing 787 / A380,10,Yes,Yes,"""best airline I have flown""",5,5,5,4,5,4,5,positive,0.95,delighted,False,,positive,positive,positive,not_mentioned,not_mentioned,not_mentioned,not_mentioned,not_mentioned,positive,not_mentioned,,best airline I have flown,False,,,yes,False,False,best | excellent | good quality | lucky enough,,Improve IFE and WiFi for parity with first class | None
