review_id,year,month,seat_type,type_of_traveller,route,reviewer_country,overall_rating_10,sentiment_score,recommended,top_complaint,top_complaint_clean,cluster_id,cluster_label,sentiment_type
1767,2017,3,Economy Class,Solo Leisure,Colombo to London via Doha,United Kingdom,7,0.3,Yes,Late departure due to thunderstorm,late departure due to thunderstorm,2,Delayed Flight,complaint
1768,2017,3,Economy Class,Couple Leisure,Hong Kong to Madrid via Doha,Portugal,9,0.8,Yes,flight was late,flight was late,2,Delayed Flight,complaint
1769,2017,3,Economy Class,Couple Leisure,Madrid to Hong Kong via Doha,Portugal,8,0.3,Yes,Flight attendant seems to be flying for the first time.,flight attendant seems to be flying for the first time.,7,Unhelpful/Rude Crew,complaint
1770,2017,3,Economy Class,Family Leisure,Bangkok to Frankfurt via Doha,Thailand,10,0.85,Yes,flight was overbooked and late,flight was overbooked and late,2,Delayed Flight,complaint
1774,2017,3,Economy Class,Family Leisure,Riyadh to Doha,Saudi Arabia,9,0.8,Yes,Flight was a little delayed,flight was a little delayed,2,Delayed Flight,complaint
1776,2017,3,Economy Class,Solo Leisure,Frankfurt to Windhoek via Doha,Germany,5,-0.6,No,Food was horrible.,food was horrible.,1,Poor Food Quality,complaint
1778,2017,3,Economy Class,Business,Copenhagen to Kuala Lumpur via Doha,Vietnam,10,0.9,Yes,"Lounge used in CPH is the Aspire, which is rubbish","lounge used in cph is the aspire, which is rubbish",9,Lounge Experience,complaint
1779,2017,3,Business Class,Business,BKK to CPH via DOH,Vietnam,9,0.75,Yes,Food and drinks kept good standards though have slipped a little bit.,food and drinks kept good standards though have slipped a little bit.,1,Poor Food Quality,complaint
1780,2017,2,Economy Class,Solo Leisure,DPS to LHR via DOH,United Kingdom,10,0.8,Yes,meals are rather small,meals are rather small,1,Poor Food Quality,complaint
1781,2017,2,Economy Class,Business,London to Lahore via Doha,United Kingdom,7,0.3,Yes,A320 from Islamabad to Doha delayed by 2.5 hours,a320 from islamabad to doha delayed by 2.5 hours,6,Doha Airport Experience,complaint
1783,2017,2,Business Class,Couple Leisure,LHR to SIN via DOH,United Kingdom,5,-0.7,Yes,"poor breakfast service, high cabin temperature","poor breakfast service, high cabin temperature",1,Poor Food Quality,complaint
1784,2017,2,Economy Class,Couple Leisure,Krabi to Munich via Doha,Czech Republic,5,-0.7,Yes,"No USB connection, uncomfortable seats","no usb connection, uncomfortable seats",4,Uncomfortable Seats,complaint
1785,2017,2,Business Class,Couple Leisure,Amsterdam to Bangkok via doha,Belgium,9,0.75,Yes,"too many guests, can't give good service!","too many guests, can't give good service!",7,Unhelpful/Rude Crew,complaint
1791,2017,2,Economy Class,Family Leisure,Medina to Istanbul via Doha,United Kingdom,8,0.8,Yes,"flight overbooked, delayed boarding","flight overbooked, delayed boarding",2,Delayed Flight,complaint
1793,2017,2,Economy Class,Family Leisure,Madrid to Taif via Doha,Saudi Arabia,4,-0.2,Yes,son not allowed in lounge despite being minor,son not allowed in lounge despite being minor,9,Lounge Experience,complaint
1794,2017,2,Economy Class,Family Leisure,Taif to Madrid via Doha,Saudi Arabia,10,0.8,Yes,old A320 with no IFE,old a320 with no ife,0,Poor Customer IFE,complaint
1795,2017,2,Economy Class,Family Leisure,CPH to BKK via DOH,Denmark,5,-0.8,No,"prebooked seats given to others, delayed flight, lost luggage","prebooked seats given to others, delayed flight, lost luggage",3,Baggage Lost,complaint
1796,2017,2,Economy Class,Solo Leisure,Geneva to Johannesburg via Doha,France,1,-0.8,No,missed connecting flight in Doha due to late departure,missed connecting flight in doha due to late departure,6,Doha Airport Experience,complaint
1797,2017,2,Economy Class,Solo Leisure,Brussels to Singapore via Doha,Belgium,2,-0.8,No,"technical problem, no information, long wait","technical problem, no information, long wait",0,Poor Customer IFE,complaint
1798,2017,2,Business Class,Couple Leisure,Johannesburg to Doha,South Africa,9,0.8,Yes,food as I expected better in Business class,food as i expected better in business class,1,Poor Food Quality,complaint
1801,2017,1,Economy Class,Family Leisure,Paris CDG to Doha,Indonesia,9,0.9,Yes,Free Wi-Fi was horrible.,free wi-fi was horrible.,8,WiFi Issues,complaint
1803,2017,1,Business Class,Couple Leisure,Frankfurt to Cape Town via Doha,Germany,10,0.8,Yes,restricted and slow WiFi on board,restricted and slow wifi on board,8,WiFi Issues,complaint
1805,2017,1,Economy Class,Solo Leisure,LHR to CMB via DOH,United Kingdom,8,0.7,Yes,next flight cabin service not as good,next flight cabin service not as good,5,Boarding Experience,complaint
1806,2017,1,Economy Class,Family Leisure,EZE to SIN via DOH,Singapore,2,-0.8,No,terrible service at Doha airport,terrible service at doha airport,6,Doha Airport Experience,complaint
1807,2017,1,Economy Class,Solo Leisure,MAN to SIN via DOH,United Kingdom,8,0.7,Yes,Flight delayed by almost 3 hours,flight delayed by almost 3 hours,2,Delayed Flight,complaint
1809,2017,1,Economy Class,Solo Leisure,KUL to LHR via DOH,Malaysia,8,0.8,Yes,wifi connection not working,wifi connection not working,8,WiFi Issues,complaint
1810,2017,1,Business Class,Solo Leisure,EDI to KUL via DOH,Malaysia,9,0.8,Yes,Wifi and iPod connection not working,wifi and ipod connection not working,8,WiFi Issues,complaint
1811,2017,1,Economy Class,Couple Leisure,SVO to DPS via DOH,Russian Federation,4,-0.3,No,cabin too cold for hours,cabin too cold for hours,5,Boarding Experience,complaint
1813,2017,1,Business Class,Couple Leisure,BCN to ADL via DOH,Australia,6,-0.7,No,ground staff at Barcelona were unhelpful and left passengers waiting,ground staff at barcelona were unhelpful and left passengers waiting,7,Unhelpful/Rude Crew,complaint
1814,2017,1,Business Class,Solo Leisure,CPH to BKK via DOH,Vietnam,7,-0.2,Yes,huge downfall in baggage transfer service,huge downfall in baggage transfer service,3,Baggage Lost,complaint
1815,2017,1,Economy Class,Couple Leisure,TUN to NRT via DOH,Tunisia,9,0.8,Yes,Economy seats aren't the widest in the industry and can be an issue after couple of hours.,economy seats aren't the widest in the industry and can be an issue after couple of hours.,4,Uncomfortable Seats,complaint
1816,2016,12,Business Class,Couple Leisure,OSL to BKK via DOH,Switzerland,8,0.8,Yes,Free Wi-Fi not available for Business passengers and Elites.,free wi-fi not available for business passengers and elites.,8,WiFi Issues,complaint
1818,2016,12,Economy Class,Couple Leisure,PER to LHR via DOH,Australia,6,0.6,Yes,stingy with alcoholic drinks,stingy with alcoholic drinks,9,Lounge Experience,complaint
1820,2016,12,Economy Class,Family Leisure,AMM to DOH,Qatar,6,-0.6,No,Stroller not provided on time,stroller not provided on time,0,Poor Customer IFE,complaint
1821,2016,12,Economy Class,Couple Leisure,PER to MUC via DOH,Australia,6,-0.2,Yes,"food not tasty, breakfast bad","food not tasty, breakfast bad",1,Poor Food Quality,complaint
1822,2016,12,Business Class,Couple Leisure,VCE to DOH,Italy,4,-0.2,No,no filet available,no filet available,0,Poor Customer IFE,complaint
1823,2016,12,Economy Class,Business,DEL to EDI via DOH,United Kingdom,8,0.2,Yes,"seat comfort issues, lack of support","seat comfort issues, lack of support",4,Uncomfortable Seats,complaint
1824,2016,12,Business Class,Business,ARN to BKK via DOH,Switzerland,8,0.3,Yes,frequent time changes and inconvenience,frequent time changes and inconvenience,0,Poor Customer IFE,complaint
1827,2016,12,Economy Class,Solo Leisure,KUL to AUH via DOH,Malaysia,7,0.6,Yes,"food, small portion for long flight","food, small portion for long flight",1,Poor Food Quality,complaint
1828,2016,12,Business Class,Solo Leisure,MAN to GOI via DOH,United Kingdom,8,0.8,Yes,narrow A321 on Doha to Goa leg,narrow a321 on doha to goa leg,6,Doha Airport Experience,complaint
1829,2016,12,Business Class,Business,LHR to BKK via DOH,United Kingdom,9,0.75,Yes,staff service was slow during meal times and forgot wine order twice,staff service was slow during meal times and forgot wine order twice,7,Unhelpful/Rude Crew,complaint
1830,2016,11,Business Class,Solo Leisure,LHR to HKT via DOH,United Kingdom,8,0.8,Yes,limited dining options in Doha lounge,limited dining options in doha lounge,6,Doha Airport Experience,complaint
1833,2016,11,Business Class,Solo Leisure,HKT to BRUvia DOH,Netherlands,5,-0.6,Yes,"chaotic luggage and immigration checks, narrow seat","chaotic luggage and immigration checks, narrow seat",5,Boarding Experience,complaint
1834,2016,11,Economy Class,Couple Leisure,AMS to DPS via DOH,Netherlands,6,-0.6,No,food was terrible,food was terrible,1,Poor Food Quality,complaint
1835,2016,11,Business Class,Couple Leisure,HKT to CPH via DOH,Denmark,9,0.85,Yes,Thai Airways Lounge in HKT an absolute disgrace,thai airways lounge in hkt an absolute disgrace,9,Lounge Experience,complaint
1836,2016,11,Business Class,Solo Leisure,MAN to BKK via DOH,United Kingdom,10,0.8,Yes,Seats in business slightly uncomfortable,seats in business slightly uncomfortable,4,Uncomfortable Seats,complaint
1837,2016,11,Economy Class,Solo Leisure,AUH to PER via DOH,United Arab Emirates,7,-0.3,Yes,frequent bumps by passing traffic,frequent bumps by passing traffic,5,Boarding Experience,complaint
1839,2016,11,Economy Class,Solo Leisure,JNB to DXB via DOH,Zimbabwe,9,0.65,Yes,leg room is limited for window seats,leg room is limited for window seats,4,Uncomfortable Seats,complaint
1842,2016,11,Business Class,Couple Leisure,CPH to DOH,Singapore,10,0.8,Yes,IFE system cumbersome and not intuitive,ife system cumbersome and not intuitive,0,Poor Customer IFE,complaint
1843,2016,11,Business Class,Solo Leisure,DOH to FRA,Singapore,6,-0.6,Yes,"Overhead bins too low, difficult to use.","overhead bins too low, difficult to use.",0,Poor Customer IFE,complaint
1845,2016,11,Business Class,Business,JFK to MCT via DOH,Panama,8,0.6,Yes,"Cabin crew disappeared, children misbehaved","cabin crew disappeared, children misbehaved",7,Unhelpful/Rude Crew,complaint
1846,2016,11,Economy Class,Solo Leisure,SIN to AMM via DOH,Papua New Guinea,6,0.3,Yes,wifi not working on any flight,wifi not working on any flight,8,WiFi Issues,complaint
1847,2016,11,Economy Class,Business,ARN to DOH,Qatar,7,0.8,Yes,Seating was very tight,seating was very tight,4,Uncomfortable Seats,complaint
1850,2016,10,Economy Class,Solo Leisure,HEL to MEL via DOH,Finland,8,0.7,Yes,"something stuck in audio jacks, entertainment lagging","something stuck in audio jacks, entertainment lagging",0,Poor Customer IFE,complaint
1853,2016,10,Business Class,Business,SIN to JRO via DOH,Singapore,4,0.1,No,"group bumped, services tardy","group bumped, services tardy",7,Unhelpful/Rude Crew,complaint
1854,2016,10,Business Class,Solo Leisure,CMB to CAI via DOH,Vietnam,9,0.8,Yes,no meat-dishes offered on outbound flight,no meat-dishes offered on outbound flight,1,Poor Food Quality,complaint
1855,2016,10,Economy Class,Solo Leisure,MNL to LHR via DOH,United Kingdom,1,-0.8,No,charged for changed flight without permission,charged for changed flight without permission,2,Delayed Flight,complaint
1857,2016,10,Economy Class,Solo Leisure,DOH to KUL,Qatar,3,-0.75,Yes,flight delay and lack of communication,flight delay and lack of communication,2,Delayed Flight,complaint
1858,2016,10,Business Class,Couple Leisure,PER to BCN via DOH,Australia,9,0.7,Yes,"stuck seat divider, warm cabin","stuck seat divider, warm cabin",4,Uncomfortable Seats,complaint
1860,2016,10,Economy Class,Couple Leisure,PVG to MAD via DOH,China,7,-0.3,Yes,"cramped seats on B777, delayed meal service","cramped seats on b777, delayed meal service",4,Uncomfortable Seats,complaint
1862,2016,10,Economy Class,Couple Leisure,MUC to BKK via DOH,Germany,9,0.8,Yes,1h delay on one flight,1h delay on one flight,2,Delayed Flight,complaint
1863,2016,10,Business Class,Couple Leisure,SIN to FCO via SIN,Singapore,7,-0.6,Yes,"Flights switched to B787, limited seat storage.","flights switched to b787, limited seat storage.",4,Uncomfortable Seats,complaint
1866,2016,10,Economy Class,Business,IKA to CDG via DOH,France,6,-0.7,Yes,staff didn't behave patiently enough,staff didn't behave patiently enough,7,Unhelpful/Rude Crew,complaint
1869,2016,9,Economy Class,Couple Leisure,BOM to ATL via DOH,India,6,0.6,Yes,issues with cabin crew and food timing,issues with cabin crew and food timing,1,Poor Food Quality,complaint
1871,2016,9,Economy Class,Couple Leisure,LAX to JNB via DOH,United States,5,-0.7,No,"Food service was meager, snacks nearly non-existent.","food service was meager, snacks nearly non-existent.",1,Poor Food Quality,complaint
1872,2016,9,Economy Class,Couple Leisure,PER to VCE via DOH,Australia,7,-0.3,Yes,"Seats changed without notice, causing frustration","seats changed without notice, causing frustration",4,Uncomfortable Seats,complaint
1873,2016,9,Economy Class,Solo Leisure,TXL to CGK via DOH,Germany,3,-0.3,No,"unfriendly check-in staff, forgot meal request","unfriendly check-in staff, forgot meal request",7,Unhelpful/Rude Crew,complaint
1874,2016,9,Business Class,Solo Leisure,AMM to KUL via DOH,Australia,6,-0.3,No,late departure and average food,late departure and average food,1,Poor Food Quality,complaint
1875,2016,9,Economy Class,Solo Leisure,BRU to NRT via DOH,Belgium,1,-0.8,No,"poor seat pitch, food quality, cabin temperature","poor seat pitch, food quality, cabin temperature",4,Uncomfortable Seats,complaint
1876,2016,9,Economy Class,Solo Leisure,DOH to PHL,United States,9,0.8,Yes,paid inflight WIFI didn't work well,paid inflight wifi didn't work well,8,WiFi Issues,complaint
1877,2016,9,Business Class,Couple Leisure,ADL to BCN via DOH,Australia,10,0.8,Yes,A350 seat not fully reclining,a350 seat not fully reclining,4,Uncomfortable Seats,complaint
1878,2016,9,Economy Class,Solo Leisure,KHI to LHR via DOH,United Kingdom,9,0.8,Yes,Free wifi only for 15 mins,free wifi only for 15 mins,8,WiFi Issues,complaint
1880,2016,8,Business Class,Couple Leisure,SYD to ATH via DOH,Australia,2,-0.8,No,"seat stuck, no sleep","seat stuck, no sleep",4,Uncomfortable Seats,complaint
1884,2016,8,Economy Class,Solo Leisure,BRU to NRT via DOH,France,6,0.3,Yes,awful seats on the Boeing 787,awful seats on the boeing 787,4,Uncomfortable Seats,complaint
1885,2016,8,Economy Class,Family Leisure,CPH to SIN via DOH,Sweden,10,0.85,Yes,only 15min free wi-fi onboard,only 15min free wi-fi onboard,8,WiFi Issues,complaint
1888,2016,8,Economy Class,Couple Leisure,ZAG to PER via DOH,Australia,3,-0.8,No,3 seats too small for comfort,3 seats too small for comfort,4,Uncomfortable Seats,complaint
1889,2016,8,Economy Class,Business,ATH to JNB via DOH,Greece,8,0.8,Yes,very strict application of baggage weight limits,very strict application of baggage weight limits,3,Baggage Lost,complaint
1890,2016,8,Economy Class,Couple Leisure,KUL to TXL via DOH,Finland,8,0.2,Yes,Delayed boarding that was simply unacceptable,delayed boarding that was simply unacceptable,5,Boarding Experience,complaint
1891,2016,7,Economy Class,Solo Leisure,BRU to DAR via DOH,Belgium,6,-0.3,No,Services in the airports a real mess,services in the airports a real mess,7,Unhelpful/Rude Crew,complaint
1893,2016,7,Economy Class,Business,BCN to MNL via DOH,Philippines,10,0.8,Yes,delay due to bad weather,delay due to bad weather,2,Delayed Flight,complaint
1895,2016,7,Economy Class,Solo Leisure,DXB to KUL via DOH,United Arab Emirates,1,-0.8,No,serious lack of communication,serious lack of communication,0,Poor Customer IFE,complaint
1898,2016,7,Economy Class,Solo Leisure,BCN to BKK via DOH,Thailand,8,0.6,Yes,food could be better,food could be better,1,Poor Food Quality,complaint
1899,2016,7,Economy Class,Family Leisure,MUC to KUL via DOH,Indonesia,5,-0.75,Yes,"long check-in, overbooked, missed connecting flight","long check-in, overbooked, missed connecting flight",2,Delayed Flight,complaint
